Gene	mean_adj_r_sq	max_adj_r_sq	mean_cor	cor_value	cor_pvalue	cor_padj_BH
ENSG00000240388.2	0.361479201476972	0.523388380424441	0.329670745404985	-0.603457831612225	0.281240587540327	0.421115284849958
ENSG00000256690.1	0.359486345904558	0.450935829144634	0.00960258998345512	-0.218011169444515	0.724634354057397	0.796960868298764
ENSG00000227232.5	0.359198487134255	0.474367747639602	-0.0772852119246787	0.271830111318259	0.658206063410924	0.744498138959725
ENSG00000270580.5	0.359173910873057	0.503777835600685	-0.126349292064939	0.618140297216532	0.266439050815823	0.407869379350805
ENSG00000172974.11	0.358861202410783	0.516656240697877	0.00534814825701659	0.400005751891297	0.504624863346767	0.618481336224419
ENSG00000275897.1	0.357948160054688	0.463638322749082	0.248970973155514	-0.89914174861732	0.0378633629418646	0.168090929558254
ENSG00000206140.12	0.356680177986407	0.493994554966254	0.095243596703242	-0.731773300283356	0.159879041365295	0.305297307613593
ENSG00000249464.8	0.353903324192309	0.457447101307063	0.268237045889506	-0.580355256641615	0.304948112616293	0.442972880326363
ENSG00000277324.1	0.349775530548424	0.523657822403777	0.106052568346061	-0.84372035734709	0.0723994786926701	0.211101925647173
ENSG00000099974.8	0.349553494487054	0.524205360699278	0.254557324418724	-0.872650264902742	0.0535002646704608	0.188333995885432
ENSG00000226179.6	0.348285581610927	0.483842845558724	-0.00388399779889009	-0.546424565944731	0.340637461916691	0.474786520136319
ENSG00000264569.2	0.346275348043727	0.497517063202476	0.210757396750685	-0.942886258564578	0.0162438422930514	0.135210575977968
ENSG00000231359.3	0.342182941321447	0.475665801151858	-0.0064855678657138	0.0657160839121012	0.916387946907115	0.941033512380932
ENSG00000223923.2	0.33900043035427	0.423125751835307	-0.147818409658109	0.891811480056041	0.0420174077542765	0.173896780558266
ENSG00000279415.1	0.335833225535414	0.476703709615451	-0.108974192631923	-0.443721075844792	0.454166077259303	0.576091483708751
ENSG00000266389.1	0.335148748745752	0.391442269705493	0.210284253885943	-0.542005588948833	0.345357712097906	0.478826689199231
ENSG00000278344.1	0.332775645564288	0.383153323445159	0.0765229282479519	-0.329890697252825	0.587718084084988	0.687213337791489
ENSG00000273796.2	0.332668690278935	0.471065186007508	0.146128009025047	-0.475177275463038	0.418594726931105	0.5446827876615
ENSG00000233205.1	0.330425817679699	0.456869479275937	0.143792815453096	-0.639438712858624	0.245353858644261	0.388152153964631
ENSG00000251192.8	0.329277158902123	0.417817596257467	-0.142297536592422	0.952343316973684	0.0123991079104168	0.126738419106618
ENSG00000258818.4	0.327157997035163	0.46552415996191	-0.123294748741179	0.466659576737795	0.428161948640241	0.553480651523642
ENSG00000173338.13	0.32711644349908	0.464206461419885	0.0745066090080673	-0.719675436636018	0.170476123712007	0.316134775812737
ENSG00000258045.2	0.324625438733526	0.413799257936181	-0.0383480205679137	0.0760770395743024	0.903229223225025	0.931176268950312
ENSG00000289277.1	0.322136008908383	0.502966213078084	-0.111970493105002	-0.286898259559546	0.639784767258586	0.729593210497174
ENSG00000229168.4	0.321304289240337	0.391878060414375	0.346692647968145	-0.823920759088781	0.0863136428967836	0.227297253657853
ENSG00000271746.1	0.321234834576533	0.474442664625649	-0.0195017572681417	0.104154204044415	0.867626907261415	0.905045332137229
ENSG00000237372.5	0.320830651256284	0.457739288342175	0.126465442082914	-0.780800571435849	0.119061473912888	0.262718843582353
ENSG00000204965.9	0.317872675285395	0.551114222714583	-0.00784004568647447	-0.36305655976548	0.548107961131195	0.654884166781139
ENSG00000290387.1	0.316633713432716	0.410425408593508	0.141112709731884	-0.693293352648197	0.1942464834873	0.339272287687867
ENSG00000146005.4	0.316482375735619	0.433031719789787	-0.0207524789214627	-0.796885379942668	0.106475637929278	0.248542399389481
ENSG00000142233.14	0.313933089856642	0.435270866574416	-0.0713623277671222	0.084721304876174	0.89225866733406	0.923317926090429
ENSG00000233198.4	0.31288729847419	0.440086780888256	-0.0991482605796361	0.53256576622379	0.355494597387246	0.487573784613671
ENSG00000287742.1	0.312705102378864	0.434637860677057	-0.18551923972004	0.790277654204624	0.111594709644245	0.254321980135895
ENSG00000270307.1	0.311641556394043	0.395475343106864	0.113599768403171	-0.67120447395467	0.214807355608275	0.35906238730776
ENSG00000274528.1	0.310536497713484	0.349958571438593	-0.026331206495042	0.265599425729029	0.665847421255862	0.750338549393623
ENSG00000263164.1	0.309951363053481	0.503488546794768	0.0174942973119275	-0.847369430127202	0.0699188993607591	0.20809869570669
ENSG00000241057.2	0.308818676415171	0.428214177360562	-0.13600763096365	0.472556755837599	0.421532878820277	0.547329999500669
ENSG00000271967.1	0.308274116666364	0.386666992001904	0.00694005765206712	0.322203205374336	0.596971194008441	0.694749407284805
ENSG00000230916.2	0.307359133916022	0.480017232056381	-0.0268666954695451	0.536283401191962	0.351493822024141	0.484128859793072
ENSG00000187045.19	0.302307042783752	0.381428268448564	0.0336040122768342	-0.047280511891116	0.939823018857559	0.957903695335713
ENSG00000232177.1	0.300053481733269	0.364824251942346	-0.166818029432255	-0.113298764375191	0.856052757163755	0.895846231086461
ENSG00000267374.3	0.298936207678173	0.522869045499712	-0.340795234897258	0.187812749395843	0.762282748259891	0.826098285867277
ENSG00000264304.1	0.298823310783372	0.343238040296541	0.300872657654279	-0.0479304156229191	0.938996473926729	0.957313971817233
ENSG00000220541.4	0.296862774560083	0.349637778008297	0.317879274979095	-0.907482332969412	0.0333081298227377	0.162371875920912
ENSG00000083454.23	0.296788354395007	0.429501219766848	0.113352830772939	-0.746947185497884	0.146871304645891	0.292219401352592
ENSG00000237032.1	0.29457871319601	0.460216345853183	0.0362896665607166	-0.978783139707723	0.00369801387237819	0.106308087424135
ENSG00000286732.1	0.294543424406191	0.376049848280907	-0.0897913522521195	0.143530411336088	0.817880824452065	0.868201409243643
ENSG00000240409.1	0.293768438458277	0.421646377123461	-0.294885549472583	0.615114339420639	0.269472160333323	0.410868497906568
ENSG00000231466.2	0.292872127619159	0.418553124189858	-0.108436486579449	0.788629621431771	0.112882691404326	0.255692334930262
ENSG00000278009.1	0.291755701159278	0.358704929686351	0.117173188986144	-0.55627969026343	0.330169151395767	0.465847897597976
ENSG00000230724.9	0.289456446816676	0.362333973865957	0.242779888313287	-0.70309963536992	0.18530799646165	0.330863523134919
ENSG00000250656.2	0.288719150308199	0.484728762812819	0.291609547593988	-0.871530225538125	0.0541981084837249	0.189090362220356
ENSG00000237307.2	0.288601834767443	0.391114588785143	0.149049768978157	-0.635907060061639	0.248817648012765	0.391559596983176
ENSG00000249978.1	0.287114303332571	0.460821633879027	-0.00331818477013228	-0.755330351677436	0.139825178700835	0.284673409434625
ENSG00000276380.2	0.28515979539455	0.35978009673503	0.279565855125654	-0.754925032786877	0.140163501405568	0.28496329034784
ENSG00000288937.2	0.283420605544001	0.408879190282978	-0.128666578854223	0.540305660354317	0.347177817955273	0.480476801827427
ENSG00000261442.1	0.282528480486511	0.370840124767359	0.202436409326823	-0.502895154205421	0.387812943351001	0.516665734182296
ENSG00000287346.1	0.281902994426738	0.323954658964554	0.275756356303233	-0.719142980674199	0.170947014421276	0.316587146805969
ENSG00000236562.4	0.279378513177476	0.626902795830965	0.149809768112188	-0.551702772480086	0.335020678043591	0.469969283437751
ENSG00000221930.6	0.277937984245267	0.350256748594535	-0.0359650978207306	-0.515662917306194	0.373822817135809	0.50409366308115
ENSG00000136872.21	0.277689981061588	0.491957255398435	0.0674208775532597	-0.434528438607927	0.464681585091338	0.585104774509423
ENSG00000201134.1	0.275891633607896	0.581366447610897	0.0802487945307787	-0.488223211962361	0.404038432376387	0.531873615353934
ENSG00000271973.1	0.275832481637266	0.398491341655355	0.0862395774979121	-0.722027268145731	0.168400706890427	0.313886348325476
ENSG00000186481.17	0.274735346178826	0.449400156794525	0.170970479505538	-0.809823830518172	0.0966660502542344	0.238381181173855
ENSG00000197576.15	0.274010715515898	0.412589771430583	-0.068869643138867	-0.196147979397274	0.751867446443403	0.818295688157757
ENSG00000172955.17	0.273274546547022	0.462798836184005	0.220730167255033	-0.429163709505692	0.470842401979887	0.59016757040633
ENSG00000198763.3	0.272824685060235	0.482968044699422	0.105485560016486	-0.831207346644224	0.0811055965763598	0.221164693214877
ENSG00000288933.2	0.271828835485746	0.521427013047948	-0.174548483868149	0.168917916994732	0.785954239964843	0.844664039973309
ENSG00000228253.1	0.268978992513176	0.521936122961606	0.0485840720121398	-0.575408690676531	0.310088160115316	0.447282627014915
ENSG00000235174.1	0.267326751478786	0.311635906248507	0.266738916398887	-0.887139421222835	0.0447357827511547	0.177380032549064
ENSG00000272606.2	0.266841917072939	0.36925429653199	-0.169296225528572	0.947984156894304	0.0141292620313588	0.130100987201472
ENSG00000255836.1	0.265334356726883	0.366591064890662	-0.0513484797455023	0.90759203398806	0.0332494699876995	0.162265188735989
ENSG00000228719.1	0.263722208010049	0.296901074254446	0.22734607590125	-0.566585958887371	0.319310217437482	0.455770155438841
ENSG00000120948.19	0.260524663136189	0.573941177068882	-0.0366776681931404	-0.454099967129794	0.442357709592613	0.565814668744516
ENSG00000259448.3	0.260479439034542	0.400304408829524	-0.0551720586564022	-0.848393407222765	0.0692276602491405	0.20734711535025
ENSG00000268279.4	0.257856433033136	0.284168587238036	0.11187006749633	-0.893868719449987	0.0408377223572775	0.172530256115403
ENSG00000255734.1	0.255902676876245	0.316331255530774	0.068201163671485	-0.702052332658669	0.18625690321457	0.33171406155731
ENSG00000283982.1	0.255883383038519	0.274040685919682	-0.0139850258149506	-0.707281866310126	0.18153250134141	0.327178908828239
ENSG00000251259.1	0.253343211463299	0.356689875171896	-0.219118862057142	0.716063161693902	0.173678041264405	0.319206517479731
ENSG00000173812.11	0.252769947568954	0.378390001558127	0.170823086408175	-0.637466933599121	0.247286128016457	0.390144275033154
ENSG00000227361.1	0.252409847979426	0.478008725293978	0.165541131813024	-0.616754744058886	0.267826745197912	0.409300117704611
ENSG00000170689.10	0.251956305042664	0.356065467319205	-0.0910958974745854	0.571832361426773	0.313818043466378	0.45060192034522
ENSG00000279806.1	0.250536172779292	0.358904867616935	0.172446952565732	-0.908809845470502	0.0326005061771825	0.161525568087972
ENSG00000126005.17	0.248483648191614	0.311622421693352	0.280711980737885	-0.863426480379368	0.0593308298423328	0.196141639873717
ENSG00000289238.2	0.246924986754949	0.402931471783948	-0.247630660263141	0.780566284029605	0.119247892039713	0.262842335076758
ENSG00000270059.1	0.24621443220957	0.293724944047868	0.0502920273614361	-0.637263257606446	0.247485956560447	0.390287534440257
ENSG00000205832.8	0.24428064386044	0.35730458680992	-0.0803444142225586	0.242874870208102	0.693829826246565	0.772653657458813
ENSG00000263466.1	0.243673373447764	0.344620394044302	-0.124357332841038	-0.160631829544788	0.796360174528628	0.852558896075204
ENSG00000272186.1	0.243196398060316	0.307336411810908	0.306618502011848	-0.0576104851737046	0.926688647771077	0.948381710956986
ENSG00000255410.2	0.242787703147669	0.448197582689515	-0.013834185570408	0.322364716616046	0.596776523967121	0.694653170684359
ENSG00000244722.1	0.242761242394189	0.301384871808871	0.242300792228752	-0.92500024974636	0.0243767898500459	0.148982885602444
ENSG00000224040.1	0.242492469264908	0.365352960084403	0.252869464216174	-0.870068484480759	0.0551131185018606	0.190202391029346
ENSG00000245768.7	0.242391410602101	0.316975384991475	0.0938307953845401	-0.500655373615979	0.390279724093394	0.518944846445076
ENSG00000289103.2	0.242221314414937	0.357754061728751	-0.237430532837883	0.523344056112701	0.365466215493506	0.496641075187994
ENSG00000256377.6	0.2420453482533	0.357775788810676	0.207167467690137	-0.822498154155999	0.0873419950792497	0.22834346523573
ENSG00000259840.1	0.239075682103777	0.314622276811523	-0.0272678679651682	0.0413883540813435	0.947317759799936	0.962968690042475
ENSG00000105723.13	0.238588497675432	0.475447604155988	0.0954041644862649	-0.962180049588541	0.00877881903146647	0.119030458044295
ENSG00000148795.7	0.237548096668803	0.411492004014113	0.186215055380701	-0.531650575595281	0.356481192814796	0.488493988180753
ENSG00000175215.11	0.237200150052507	0.273653667224014	0.422387657075151	-0.649840482705181	0.235229173786111	0.378469899150262
ENSG00000227495.1	0.237168314784552	0.301349964892645	0.0195424204420726	-0.00791136760361169	0.989927038993558	0.993142444973334
ENSG00000257219.6	0.235859734658143	0.538557074038112	-0.124538020295709	0.37910818542847	0.529129913666697	0.638856838535817
ENSG00000279699.1	0.2350083155559	0.332995783748066	0.26517600510477	-0.846451359582514	0.0705404574827978	0.208834952561312
ENSG00000232203.3	0.234103347759796	0.385182257330291	0.199620752767759	-0.789123983397082	0.112495867475734	0.255358261095244
ENSG00000100739.11	0.233953159760542	0.366887853982895	0.0263451184457353	-0.65983189651382	0.225614785443405	0.369174849933061
ENSG00000258658.1	0.233939807128058	0.358574941867735	-0.126385390199606	0.215131458042304	0.728213895873375	0.799670871470151
ENSG00000241563.4	0.233793858410778	0.244872232262518	-0.0611955911249642	0.084661458000356	0.892334592976092	0.9233346255696
ENSG00000288061.3	0.233456457058631	0.301181922056576	0.0852714631460826	-0.591466202836301	0.293483949932129	0.43252403671885
ENSG00000261465.7	0.233019558174301	0.264700657566801	-0.0222054116703576	-0.183032886313228	0.76826311604496	0.830757902885537
ENSG00000289326.2	0.232957649797482	0.308815470158269	0.174829241801278	-0.413609488616568	0.48880223358815	0.605116240863855
ENSG00000242756.2	0.232023862968764	0.321283277690104	0.207215239230714	-0.837312637051248	0.0768195856745157	0.216009142256329
ENSG00000289504.1	0.231416902344628	0.340005808782997	0.0484279854725211	-0.630107986258846	0.254533615287582	0.397159877513894
ENSG00000182586.9	0.229821217328826	0.390605642484015	0.163913471660129	-0.800638645546853	0.103600495868041	0.245919806015693
ENSG00000268355.1	0.228324887048356	0.276636167692692	0.224884757892509	-0.691320323726984	0.196059249654519	0.340915500989649
ENSG00000287261.3	0.227718698687307	0.283694990127854	0.227898274577482	-0.746601777485825	0.147163797101567	0.292471284827938
ENSG00000200534.1	0.226382260695377	0.27614417978648	0.358327769971039	-0.956280669992933	0.0109012268625724	0.122930337387468
ENSG00000262904.1	0.225853570067097	0.307730798173262	0.261507404268755	-0.978635113020593	0.00373669842996796	0.106889959747274
ENSG00000100503.27	0.22577972779924	0.292832242224329	0.31433869311047	-0.817413848933431	0.0910475831974983	0.232874023039179
ENSG00000133059.18	0.225073566335284	0.277326225946848	0.26579416336004	-0.882473110589281	0.0475041467465074	0.180204565804691
ENSG00000279900.1	0.225014365414412	0.314606360221384	0.0733872009649366	-0.557578218084136	0.328795955818313	0.464541641959744
ENSG00000272948.2	0.224871665589676	0.377144548891309	0.215347244004154	-0.916590420423204	0.0285527649561869	0.155786831160881
ENSG00000265542.5	0.224756134765221	0.282434369342481	-0.0189452854361268	-0.0878959994183858	0.888231605905386	0.920108279387775
ENSG00000260555.1	0.224155747682621	0.271565620508793	0.220575555185349	-0.818032224574779	0.090594380822287	0.232179206604887
ENSG00000184923.12	0.224047533630936	0.791438530522466	-0.0689956158122742	0.377718867412853	0.530767304214832	0.640558345066367
ENSG00000233830.2	0.223300590026684	0.274027490158407	0.343087373763064	-0.932119061289937	0.0210127774395605	0.143398510113943
ENSG00000259920.1	0.22322646821926	0.281487755387105	0.114443030736189	-0.755394449020694	0.139771698239311	0.284602046510489
ENSG00000259045.1	0.223205150314205	0.279490920061861	0.209350782950141	-0.454169842204312	0.442278445331684	0.56579913605698
ENSG00000176087.16	0.222047739551709	0.320606589465111	0.197975029936978	-0.686719283117792	0.200304942130934	0.345307594129905
ENSG00000241612.1	0.221191090659386	0.365216276808974	0.185628994355267	-0.705740088438167	0.18292175717641	0.328635662744753
ENSG00000213399.3	0.22082254833585	0.254595158316638	0.161566185177765	0.103799856980429	0.868075630483198	0.905329956737389
ENSG00000222108.1	0.220741020346721	0.340203432194285	0.107358387221357	-0.672373748994638	0.213704562726711	0.357829213853819
ENSG00000279812.1	0.220656316234229	0.303688159970384	0.124213121062191	-0.688948312501345	0.198244865535103	0.343209640832589
ENSG00000248527.1	0.220494069789805	0.408385367678468	0.0521395369943181	-0.906710137646638	0.0337219769097154	0.162974605039959
ENSG00000263934.5	0.220438379997158	0.3386821221869	0.290426546450202	-0.960586548197174	0.00933719070391016	0.119572392619502
ENSG00000279602.2	0.219837681907759	0.289305712525194	0.0480718058751514	-0.722040555259265	0.168389002264941	0.313886348325476
ENSG00000167182.16	0.21974669238421	0.302234963810389	0.161498292303696	-0.638384899416206	0.246386045280004	0.389304572363591
ENSG00000242628.6	0.219555737707393	0.28662817110675	0.213153177116745	-0.777199476841685	0.121936403551984	0.265528522394459
ENSG00000278995.1	0.219384620747431	0.321156482114483	-0.0877014640652328	-0.705332060399633	0.183289925667775	0.329048296082567
ENSG00000230736.2	0.218608585202469	0.450168406526437	-0.102556275457083	0.0760196274204093	0.903302110963449	0.931189249760632
ENSG00000280184.2	0.218453535296027	0.382074859575061	0.00368266389806381	-0.442564578718148	0.455486099370169	0.577268029676518
ENSG00000168066.22	0.218313424089461	0.630558832308406	0.112568706101763	-0.886629764488862	0.0450355756440518	0.177460952784212
ENSG00000234936.1	0.218160126638926	0.312781696990642	0.0834185178519495	-0.434153008928029	0.465112153675738	0.58543301555344
ENSG00000244245.1	0.217415713057645	0.295478110813901	0.12233477126921	-0.65874402570452	0.226656244008393	0.370154465642004
ENSG00000287078.1	0.21730435984801	0.264044411452048	0.033958093667171	-0.72712262036362	0.163929497533638	0.309415627468847
ENSG00000250068.1	0.217269716490628	0.365102218051054	-0.0435692325922461	-0.461256622622294	0.434255973655927	0.558846058843824
ENSG00000235830.2	0.217239012909842	0.300969975848862	0.150080515419268	-0.681828253532849	0.204846141334894	0.34940814929373
ENSG00000174903.16	0.217044462845003	0.287448856111771	0.219076807559611	-0.923781317269435	0.024968790931437	0.149778800834977
ENSG00000231587.1	0.216852180641573	0.303162408744785	0.0240698188682567	0.552432688164662	0.334245780463347	0.469372558361964
ENSG00000100461.18	0.216163577401991	0.340830551335307	0.201533070776119	-0.955828772484027	0.0110699195192127	0.123728085337873
ENSG00000267886.1	0.215489071070173	0.298872145793218	-0.225947317805727	0.715391724005622	0.174275086746299	0.319740695238071
ENSG00000289415.1	0.213979192544637	0.308267670461359	0.23314860336328	-0.788975192628968	0.112612249921521	0.255472241155051
ENSG00000213279.2	0.213501327536752	0.330783679483798	0.193738562503059	-0.945193499495999	0.015274924718554	0.132369430938455
ENSG00000131187.11	0.213456351606205	0.27182325030434	0.375872348301366	-0.726307137498395	0.164642749888261	0.309982310775117
ENSG00000198840.2	0.213178035597968	0.28397986701445	-0.00794129059829772	-0.89850360440403	0.0382194962160071	0.168688993944529
ENSG00000171303.8	0.213046331822821	0.312495385286526	0.0886746321575372	-0.980589696249973	0.00323678487655424	0.106196592314213
ENSG00000136197.14	0.212680156066685	0.328169543150628	0.202575828602183	-0.878222859409688	0.050070978362272	0.183911827913118
ENSG00000123009.4	0.212385004814136	0.22660467454347	0.212250933124908	-0.826144263487395	0.0847138593860817	0.225293350685199
ENSG00000089169.15	0.212339663038123	0.307793981240505	0.0436858130097481	-0.57924312982463	0.306101814935787	0.444001444440765
ENSG00000286242.1	0.212024695950331	0.26475565726097	0.268795308144343	-0.0547744009740945	0.930293955549836	0.951063352580667
ENSG00000265800.1	0.211466382252911	0.465438383262904	0.0450794279138154	-0.0426581272803728	0.945702462620165	0.96183318393589
ENSG00000263531.1	0.211332051740599	0.267030366117452	0.235457937634968	-0.958823447920974	0.0099680014035381	0.121308770429898
ENSG00000123411.15	0.21096625760366	0.260535377042194	0.296815180147684	-0.843409173612007	0.0726122551017402	0.2114229565731
ENSG00000287408.1	0.210776912007812	0.241492028415025	0.0493768503626638	0.946653496377976	0.0146719130162622	0.130648052791949
ENSG00000157870.17	0.210592601946386	0.235213753735198	0.375791805162358	-0.832738950580354	0.0800236519331238	0.219862171967479
ENSG00000255165.1	0.210275894526333	0.263800071943664	0.232300475278142	-0.967881143654547	0.0068765481230229	0.114349689722733
ENSG00000165863.17	0.210061014932833	0.31487267824168	0.0623019912263023	-0.156223967327245	0.80190155447235	0.856730423888832
ENSG00000242258.2	0.209950946510671	0.279505249034286	0.229700292535502	-0.747155241038229	0.146695204985594	0.29203807350837
ENSG00000272100.1	0.209234618588939	0.273536337052917	0.0585583196383467	-0.568518922702586	0.317283881437952	0.454037585525112
ENSG00000258427.3	0.209008017464864	0.270884656443598	0.370801549020213	-0.900516186414382	0.0370999445962266	0.167078672829755
ENSG00000227638.2	0.208956483135936	0.245423456519233	0.148743422119312	-0.339590696464451	0.57608021177933	0.677846722070667
ENSG00000228677.1	0.208428360011167	0.419100412329774	-0.0260927360336341	0.402207618983881	0.502056766307695	0.61650806428441
ENSG00000277672.1	0.20833089908393	0.261311794383718	0.00372520161615086	-0.472021613965287	0.422133462604695	0.547902519623112
ENSG00000107263.19	0.208139911820842	0.286151573573029	0.289686848614041	-0.962493597417385	0.00867028677303146	0.118442789720753
ENSG00000253341.1	0.207889529137097	0.282920247466254	0.268951176710994	-0.759208988950757	0.13659988685503	0.281501846445214
ENSG00000233859.2	0.207745998182281	0.462552260666907	0.171602407775685	-0.0854387210275662	0.891348536771172	0.922716166345517
ENSG00000263586.1	0.2075622269978	0.261419070208279	0.126578373385284	-0.678558871594469	0.207897535888521	0.352394423827722
ENSG00000236165.1	0.207490748513614	0.262960340329277	0.217324663408356	-0.854965511041078	0.0648424772114465	0.202460101165161
ENSG00000198888.2	0.206680281197705	0.287022569386774	0.267360324771743	-0.728716955735785	0.162537623734251	0.307842751059591
ENSG00000182004.13	0.20644015606187	0.317607280434657	0.0956513791642876	-0.957054891390616	0.0106141899216434	0.122769819552219
ENSG00000213876.4	0.206145335991767	0.252349305384584	0.0799270787857213	-0.726214838642191	0.164723534382942	0.310081411901873
ENSG00000198899.2	0.206119621215502	0.305581138345852	0.158787327144897	-0.678427172405898	0.208020718154392	0.352506497044753
ENSG00000198886.2	0.205906745484884	0.264721602049139	0.171985413554374	-0.591887893555542	0.293051103813965	0.432143816149395
ENSG00000169203.18	0.205825230554217	0.249155035281826	0.137010896147549	-0.212662310587461	0.731284951485632	0.802216163394542
ENSG00000241030.1	0.205620141085959	0.294020972701254	0.273567510356853	-0.647086424577927	0.237898537267115	0.381102357632811
ENSG00000225972.1	0.205200250156521	0.286828278876311	0.090878362445588	-0.420617402189807	0.480692774607657	0.598072353563908
ENSG00000260176.1	0.205195514963963	0.365243999482944	0.0974425213508123	-0.365586805659009	0.545107764058441	0.6527134525479
ENSG00000167173.19	0.204592949839628	0.234122421212812	0.267955438877989	-0.187061096673163	0.76322282035012	0.826797953568818
ENSG00000269246.2	0.20421559694897	0.403324982022167	-0.108113221569088	0.667441056512299	0.218367470203966	0.36230748024226
ENSG00000257624.1	0.203996110189721	0.331055466339438	0.103758484576386	0.0777167301906651	0.901147686156525	0.929588824471197
ENSG00000204421.3	0.203816991690908	0.306004850433788	0.096785110404586	-0.887242521582247	0.0446752137867182	0.177333101386446
ENSG00000147144.13	0.203676842164323	0.430659198758433	-0.0836653607417054	-0.55285652555043	0.333796029872687	0.46893286521776
ENSG00000290107.1	0.203574808538843	0.392285059543433	0.0785970146285627	-0.428169285290502	0.47198631251319	0.590819271833445
ENSG00000213300.5	0.20350719587133	0.275156756944531	0.137694899325286	-0.629543360616012	0.255092014022386	0.397689634419011
ENSG00000255142.1	0.202804619348599	0.275135432843373	0.155174967155398	-0.766626048713307	0.130494658302449	0.275012862376348
ENSG00000212907.2	0.202723898247179	0.251698300397177	0.0466890489506136	-0.703919501103162	0.184566121974554	0.330308167424904
ENSG00000214018.3	0.202526709570103	0.258684829797763	0.298426793664329	-0.610609977927769	0.274003992861553	0.414884783448724
ENSG00000249286.1	0.202480861273778	0.343726769557511	-0.00667217413753652	-0.333929999895447	0.582866640244711	0.683329610462248
ENSG00000244425.3	0.202389691194025	0.276365651239633	0.0423077724341792	0.0808433869414494	0.897179235387786	0.926828716479762
ENSG00000185774.17	0.202073943934091	0.267386639631457	-0.107681717410356	0.130414031896992	0.834423592157278	0.880328602587803
ENSG00000288809.1	0.201122292257198	0.308676457188255	0.00470075495263951	0.143109788535609	0.818410849182498	0.868549199378086
ENSG00000226950.8	0.200064168643686	0.26613365908497	0.370195368308992	-0.867685863765427	0.0566148519410252	0.192055236892086
ENSG00000290366.1	0.199903708436211	0.273177340580384	0.286386859239416	-0.900245065334318	0.0372501430870632	0.167109257943318
ENSG00000169972.13	0.199899354064729	0.235936248963872	0.290814780961255	0.118011376674722	0.850092743779807	0.891602926317597
ENSG00000213851.3	0.19986210052228	0.266883469344571	0.0814518713586848	-0.635770415673113	0.248951930394682	0.391648421672475
