Gene	mean_raw_r_sq	best_raw_r_sq	mean_rmse	min_rmse	cor_value_R2_RMSE	cor_pvalue	cor_padj_BH
ENSG00000120948.19	0	0	0.206384212475658	0.155129005108621	NA	NA	NA
ENSG00000106459.15	0	0	0.184291533746912	0.15657947849292	NA	NA	NA
ENSG00000136709.12	0	0	0.203275128593108	0.15878705434343	NA	NA	NA
ENSG00000010244.19	-0.864550841765301	0	0.248844097553513	0.168975527171184	-0.9728868810105	0.0053373895164348	0.0424384307968076
ENSG00000160199.15	-0.4407242758699	0.0959741903409366	0.245975502311277	0.169829816817613	-0.969602483549875	0.00633287374805773	0.0485868879267051
ENSG00000162231.14	-0.910750925588637	0	0.399986769023559	0.173642496636728	-0.979381668386303	0.00354296124704218	0.03083053636082
ENSG00000165119.22	-0.0291563829205309	0.0221754483575437	0.21021544984548	0.177228901643974	-0.221095230771973	0.720803417486986	0.917309838743317
ENSG00000155636.16	0.000609919682746529	0	0.21057766731758	0.179319317212247	NA	NA	NA
ENSG00000165775.18	0.04746023445697	0.0413289329182733	0.328637760844164	0.181096127181699	-0.171754597168537	0.782395250330865	0.936554359832656
ENSG00000104824.18	-0.0186351236825113	-0.0253174875450493	0.200647188910346	0.182861920940412	0.28305227726073	0.64447857177958	0.887063522899011
ENSG00000184863.11	0.22664061751156	0.444385699001629	0.258434598689049	0.1884934945111	-0.321336072794289	0.598016544926783	0.86867024889293
ENSG00000166478.10	-0.525809283099124	0.0138513179121366	0.289708041348294	0.188940652580789	-0.805294880414426	0.100066992618945	0.369257798871661
ENSG00000136527.19	-0.0103772867259633	-0.0424517217363689	0.25201304054887	0.189614287357857	0.580652031597847	0.304640432655445	0.673178992322837
ENSG00000139644.13	-0.490509980308604	-0.0262788897911272	0.361861405464194	0.190772743110614	-0.859027707797809	0.0621771805090624	0.272872423631173
ENSG00000177981.11	-0.119945503766983	0	0.293105571801361	0.190776730800533	NA	NA	NA
ENSG00000100813.15	0.0243811360916873	0.0260427841694678	0.255084226144154	0.192117671368148	0.165491419551151	0.790255571864174	0.939159003095265
ENSG00000092199.19	0	0	0.240937155813849	0.19243490412455	NA	NA	NA
ENSG00000163166.15	0.0107740206917281	0	0.258370707612104	0.193833115154353	0.16219463083284	0.794396447036827	0.940714875133394
ENSG00000278311.5	0.0116983899368749	0	0.255242488474015	0.194514817084784	-0.262005265428772	0.670261540739254	0.899293772967046
ENSG00000100109.17	0.132532003803521	0.226280471062619	0.303501077808046	0.197558030623762	-0.0817172685094439	0.89607025633565	0.972672258667393
ENSG00000072849.11	0.0333879954421244	0.0323733085945835	0.284700775663468	0.198005002463726	-0.26698771567009	0.664143621237933	0.896488745723567
ENSG00000168066.22	0.0351003800469251	0.0684818299443664	0.260708011672518	0.198943954400818	-0.408372639559645	0.494880819089936	0.815949059303405
ENSG00000083896.13	-0.0015848336382978	0.00163260039062052	0.267478882154277	0.200368163602299	-0.194185494731669	0.754318109041417	0.92727535611259
ENSG00000239306.5	0.00101270582574313	0.00554456407645909	0.227885986265212	0.200739656996766	0.234996617227683	0.703570159857618	0.912504762233371
ENSG00000011304.22	-0.0643014956631623	0	0.249152507789809	0.201851208631817	0.389259673395941	0.517196638177899	0.828100602962026
ENSG00000121774.18	0.0138848362025596	0.0215407339755899	0.231112144340095	0.202195215686418	-0.752032712277798	0.142584714795537	0.455662257355618
ENSG00000163867.17	-0.00864134924862894	-0.0116341129794471	0.247949841126883	0.202428776888737	-0.0186040804401852	0.976313915578819	0.994143690780002
ENSG00000196419.13	-0.0017623528291258	0.0196570377651387	0.282619673040304	0.203543138135099	-0.0954972768148855	0.878594157096194	0.968098685130004
ENSG00000115998.8	-0.689797480072133	-0.00913212258409057	0.342260917740163	0.203649587297031	-0.966238020198127	0.00740907555819233	0.0548925236624828
ENSG00000066136.21	0.0631566661030759	0.00631012415895815	0.299280711607407	0.20425239138233	0.232775834841394	0.706319321124141	0.913117699339999
ENSG00000112081.17	-1.50177022402657	0	0.363517141196716	0.204817441045288	-0.991496777495053	0.000940057593475611	0.0109712739441583
ENSG00000115875.19	-0.482252274377335	-0.0229756158678585	0.309836884771543	0.205632817356365	-0.868076872866735	0.0563675351412355	0.255677269931864
ENSG00000103043.15	0	0	0.2581620834813	0.205727579119864	NA	NA	NA
ENSG00000100603.14	-0.00438002220291511	-0.0359701493100026	0.244424483377089	0.2060083228215	0.707591983661611	0.18125342805381	0.523695673645047
ENSG00000136448.13	-0.00453050486893296	-0.0319432661370105	0.281901914375967	0.206638652949037	0.802211223847299	0.102402949082086	0.374163331156251
ENSG00000168818.10	0.00985624044721189	0.0297063505479817	0.276447614392225	0.206835269409835	-0.932221167130001	0.0209657128892438	0.123441999622177
ENSG00000115520.9	-0.0223571370367284	-0.0319543252634042	0.33812222532097	0.207147995464063	-0.0704266310403116	0.910404209440439	0.975298645768495
ENSG00000122566.22	-0.00243314515943456	0	0.276818647745954	0.207389120760076	NA	NA	NA
ENSG00000182944.18	-0.147230904230056	0	0.264056070424841	0.208187644335372	NA	NA	NA
ENSG00000139624.14	-0.000384736854677437	0	0.244005771066161	0.20824125388971	NA	NA	NA
ENSG00000147274.14	-0.00105798559826278	0	0.243953668394807	0.209390506903364	NA	NA	NA
ENSG00000163719.20	-0.00329091335073093	0	0.308122907666023	0.209450024634366	0.182692838927506	0.768688777406218	0.932655086633167
ENSG00000115446.12	0.00293156613123502	0.0239765011953965	0.277254832883661	0.210471192291415	-0.150462295347258	0.809150769850695	0.945787315238599
ENSG00000116560.12	-0.865499710702871	0.0910398583356854	0.31459627831591	0.210835464122213	-0.984007025388988	0.00242205015655979	0.0228024418074094
ENSG00000114902.14	0.0261530974851727	0.0470130718374921	0.289900486435591	0.210989038354652	-0.0420276532071006	0.946504487177509	0.986581744053838
ENSG00000060339.14	-4.44089209850063e-17	0	0.313345067495441	0.211657157556128	NA	NA	NA
