Gene	RMSE	R_squared
ENSG00000170142.12	0.285088513125694	0.191492067874677
ENSG00000102390.11	0.320934837173798	0.191389461338498
ENSG00000240857.2	0.209018622043792	0.190958988047862
ENSG00000236015.1	0.613243572389394	0.190030978321336
ENSG00000162961.14	0.248151926002135	0.19001626266286
ENSG00000111676.15	0.271787571108904	0.189869901583978
ENSG00000179526.17	0.356258430450777	0.189802891869217
ENSG00000276529.1	0.533626306625581	0.189507712210332
ENSG00000213619.11	0.269614798426136	0.189506322438791
ENSG00000011485.15	0.198887613477127	0.189344792250125
ENSG00000204220.12	0.348330210314829	0.189243366818594
ENSG00000066322.15	0.273366064135342	0.188588448175828
ENSG00000284194.3	1.12745579428027	0.187888462471515
ENSG00000204599.16	0.168066958024885	0.187367767002493
ENSG00000102119.12	0.260358802689996	0.187222945960673
ENSG00000111142.14	0.236447768087158	0.187068725515735
ENSG00000215388.3	0.591542307403078	0.186618623955428
ENSG00000178741.12	0.272945427221944	0.186297649364911
ENSG00000158019.21	0.231525285848672	0.18626163010473
ENSG00000257704.4	0.46529395140649	0.185953718210682
ENSG00000115307.17	0.245113310138928	0.185559064795626
ENSG00000173545.5	0.250823155887235	0.184946507873342
ENSG00000113068.10	0.221328603551317	0.184856854698054
ENSG00000074071.15	0.319859725039019	0.184671259645621
ENSG00000104897.10	0.362397153157173	0.184342316164817
ENSG00000120948.19	0.170126754008497	0.18419685027097
ENSG00000203879.12	0.247716904765697	0.183785938544822
ENSG00000168701.19	0.35581482814178	0.183600549203956
ENSG00000105202.9	0.29972281775536	0.183375074323004
ENSG00000142168.15	0.279926111001843	0.183307788908501
ENSG00000025770.19	0.287447039482341	0.182318754190696
ENSG00000126453.11	0.353442931489685	0.182134742367674
ENSG00000085872.15	0.268993909759534	0.18208914605869
ENSG00000068394.11	0.214957923326831	0.181857393586927
ENSG00000198218.12	0.419181734885041	0.181474591247958
ENSG00000213722.10	0.373895073051558	0.180640305786202
ENSG00000041357.16	0.246488358611815	0.179752973767401
ENSG00000252690.3	0.729391975961307	0.179474987902437
ENSG00000053372.5	0.259568991511962	0.179182460402187
ENSG00000213593.10	0.174974193608892	0.179145190702043
ENSG00000235297.3	1.12216266166081	0.178976402734438
ENSG00000132792.20	0.223152195791064	0.178476628621268
ENSG00000285728.3	0.484132177069677	0.177430879314551
ENSG00000157020.18	0.220899997157222	0.177276716746164
ENSG00000105058.12	0.171847205432437	0.177237925920186
ENSG00000108604.18	0.210380133151415	0.175837745173312
ENSG00000117411.18	0.266819619673764	0.17577036530504
ENSG00000109534.17	0.277581901293984	0.175713106244227
ENSG00000229204.3	0.343996259864772	0.175293197229716
ENSG00000138629.16	0.25608173508343	0.174756475747197
ENSG00000071051.14	0.231015681388141	0.174582047656006
ENSG00000136271.11	0.239099303006068	0.174356171226154
ENSG00000131061.15	0.202930677858952	0.173523299357485
ENSG00000138073.14	0.242116138768929	0.173349234858058
ENSG00000124535.16	0.232686988874193	0.17328799087231
ENSG00000160256.14	0.378255000626289	0.173000208883537
ENSG00000127554.13	0.325867827181651	0.171557270299265
ENSG00000261326.4	0.611128838547929	0.171490389893659
ENSG00000126456.16	0.340234831082291	0.170960433341825
ENSG00000126247.11	0.279278517382821	0.170908798645941
ENSG00000087088.21	0.354680756423444	0.170551021053983
ENSG00000273611.5	0.194641068203051	0.170237021866179
ENSG00000139637.14	1.07005031325569	0.169607752208524
ENSG00000032389.13	0.205686654551198	0.169519857352869
ENSG00000106153.13	0.234812445391275	0.16858250306515
ENSG00000243317.8	0.253703593619793	0.168482740946812
ENSG00000113851.16	0.326173626394178	0.168300141008255
ENSG00000283498.1	0.582474432053266	0.167983562954081
ENSG00000246451.2	0.594004129169214	0.16745219560068
ENSG00000215305.10	0.214483268341763	0.167261275845709
ENSG00000205937.12	0.219355800093555	0.167183854220994
ENSG00000158545.16	0.269222813032294	0.16714828847273
ENSG00000157191.20	0.194104212555884	0.166271762513273
ENSG00000279833.1	0.609430977412385	0.165801665783052
ENSG00000198858.10	0.272411204884013	0.165729184838492
ENSG00000214753.4	0.212980871558766	0.165450483809394
ENSG00000129911.9	0.402694609502565	0.165374573103204
ENSG00000141759.15	0.2742939844531	0.16502290959818
ENSG00000105618.14	0.297813370762292	0.164838436046077
ENSG00000116353.16	0.237986823018244	0.164576393250034
ENSG00000187049.11	0.259044327424985	0.164301313592378
ENSG00000129933.21	0.209569392725862	0.164231422955783
ENSG00000100528.12	0.201214736265413	0.164172508622889
ENSG00000183298.5	0.539886607033288	0.164142013445775
ENSG00000161904.13	0.207082786965543	0.164000553108816
ENSG00000119139.21	0.688679708761794	0.163991245889925
ENSG00000106635.8	0.223538997717379	0.163859538870442
ENSG00000132024.18	0.254745732084784	0.163662329963536
ENSG00000137288.10	0.334799585886992	0.163565080194948
ENSG00000121775.18	0.245383624009319	0.163337201549877
ENSG00000113282.14	0.286659932296528	0.163184377244173
ENSG00000100823.12	0.268747026682896	0.163107539616323
ENSG00000174744.14	0.31996321536203	0.162585909682527
ENSG00000167468.20	0.359755541519796	0.162258537677824
ENSG00000230989.8	0.315882848142927	0.161990761055504
ENSG00000125818.18	0.179783113058983	0.161730802762614
ENSG00000198590.12	0.500829704558514	0.160984277645026
ENSG00000171159.5	0.399947314049388	0.16093148444832
ENSG00000172428.11	0.369023824203414	0.160875550223391
ENSG00000125352.6	0.259015764003061	0.160738140874571
ENSG00000136718.10	0.249094691842343	0.16046890208855
ENSG00000204619.8	0.186908947360374	0.160390095996847
ENSG00000168090.10	0.245854657591098	0.160138939742872
ENSG00000176087.16	0.232498971002383	0.160107182859051
ENSG00000105726.17	0.26785409502606	0.159643343505333
ENSG00000100401.21	0.309605058014016	0.15942741920617
ENSG00000283390.1	0.530153899585023	0.15936566101346
ENSG00000032444.17	0.272523711529937	0.158898523643398
ENSG00000161677.12	0.480792322971847	0.158888915765191
ENSG00000259972.3	0.487901506345538	0.158189808109676
ENSG00000178927.19	0.276945525463539	0.157531810706735
ENSG00000136930.13	0.236362580850035	0.157453435542848
ENSG00000161204.12	0.209416266639411	0.157248869550025
ENSG00000184432.11	0.379306753753303	0.15718438800365
ENSG00000169021.6	0.227712496652484	0.156858891874639
ENSG00000130726.12	0.229383732271488	0.155482531050643
ENSG00000234080.3	1.15897012985817	0.15536581061996
ENSG00000129347.21	0.257810071391489	0.155002883461165
ENSG00000177192.14	0.363791588595882	0.154914047363796
ENSG00000138614.16	0.161366538932679	0.154847685583179
ENSG00000110108.10	0.228527393892273	0.154720949425241
ENSG00000055070.17	0.166947077797225	0.154483545254142
ENSG00000123415.16	0.266202357286001	0.154096644679371
ENSG00000166484.20	0.30106087772207	0.153814971964398
ENSG00000145741.17	0.302416740830543	0.153688776095034
ENSG00000159214.13	0.386121428064555	0.153485882958812
ENSG00000170037.14	0.267890204371329	0.153134958820088
ENSG00000197226.13	0.245648106556134	0.153089305540323
ENSG00000176182.6	0.291445909379753	0.153078491886234
ENSG00000124702.19	0.221171840674855	0.153060454765734
ENSG00000271327.1	0.709746884813666	0.15230660055201
ENSG00000122386.11	0.417658490724589	0.151984709869175
ENSG00000115806.13	0.240411262959705	0.151854957855792
ENSG00000145014.18	0.403166880374732	0.15087536570518
ENSG00000039319.17	0.451658635341751	0.150735381218147
ENSG00000141030.13	0.199443430601144	0.150721868708143
ENSG00000130748.7	0.581400842572936	0.150569940660838
ENSG00000115053.17	0.22049699876407	0.150410981088349
ENSG00000122515.16	0.278575001069608	0.150321942422238
ENSG00000129083.13	0.250182652412532	0.150024319425066
ENSG00000254676.1	0.605502717645741	0.149165020688155
ENSG00000156873.16	0.287799366592591	0.148589862136091
ENSG00000119487.17	0.165780342439822	0.148490771529489
ENSG00000171453.20	0.241211436064401	0.148430228953437
ENSG00000120733.15	0.279676629180364	0.148401685005139
ENSG00000182512.5	0.226856476415272	0.148196758146133
ENSG00000178982.10	0.272542818460018	0.148053907432604
ENSG00000116213.16	0.243841458676535	0.147531885964235
ENSG00000144589.22	0.286286092728584	0.147373904835659
ENSG00000071794.16	0.620952671004345	0.147167211300832
ENSG00000248643.5	0.554033289942417	0.146658412139535
ENSG00000228242.6	0.517374602597824	0.146633812155463
ENSG00000086504.18	0.365547593703251	0.146528098694274
ENSG00000161013.17	0.296331067966787	0.146441459686178
ENSG00000114784.4	0.231974747432497	0.146305991151919
ENSG00000163625.17	0.358162647469189	0.146130634332221
ENSG00000245156.1	0.615725302022874	0.145860163702333
ENSG00000176476.9	0.31265266267806	0.145365413575174
ENSG00000160818.17	0.459024857609518	0.145344888919459
ENSG00000134882.16	0.220909908836131	0.145218864727343
ENSG00000119718.11	0.191848624334488	0.145168303654035
ENSG00000163636.11	0.191789126925568	0.144818551195045
ENSG00000274105.1	0.608517947442377	0.144623625717348
ENSG00000110801.14	0.211264602715035	0.144121349697082
ENSG00000176783.15	0.174930861985811	0.143891954897276
ENSG00000221988.13	0.306012561490632	0.143564560812625
ENSG00000267710.9	0.564177484896327	0.143553234480167
ENSG00000218510.9	0.50913131079793	0.143094617578976
ENSG00000126698.11	0.161060620664682	0.143014351635648
ENSG00000087884.16	0.336404470780255	0.142819952006299
ENSG00000075975.17	0.349083074791445	0.142503397162708
ENSG00000185122.11	0.328524756139419	0.142262468603893
ENSG00000153391.16	0.28544562925375	0.142091647065079
ENSG00000187118.14	0.227873327351138	0.142083374238126
ENSG00000254901.8	0.295198519160828	0.141814982035831
ENSG00000084754.12	0.177459165948361	0.141814388874454
ENSG00000176108.9	0.275659034329071	0.141305386509549
ENSG00000173456.5	0.241115816326863	0.141066549933986
ENSG00000120727.13	0.187653635640419	0.140935243353895
ENSG00000160783.19	0.301656059936076	0.14089544990232
ENSG00000104957.14	0.322277367024625	0.140879951670873
ENSG00000154723.13	0.255602483023875	0.140854680542064
ENSG00000138768.15	0.264899543590076	0.14054662355937
ENSG00000171425.10	0.419371349261509	0.140479855483105
ENSG00000136485.16	0.287107242626099	0.140377278829018
ENSG00000169683.8	0.384609704417888	0.13930926495791
ENSG00000167645.17	0.301581414130229	0.139251387237666
ENSG00000139613.12	0.285608942149613	0.139219975453953
ENSG00000183655.13	0.24105700680162	0.139115604665267
ENSG00000065057.9	0.472699652365156	0.13908526913495
ENSG00000157916.20	0.196869833141483	0.139011803802934
ENSG00000179406.10	0.442003465397146	0.138804539527539
ENSG00000173163.11	0.258852206433654	0.13837188179392
ENSG00000184402.15	0.418805516195568	0.138142264579149
ENSG00000107816.17	0.288350360720514	0.138025920766964
ENSG00000135446.17	0.271053293877687	0.137859773959005
ENSG00000230530.2	0.516813657444011	0.137680525721447
ENSG00000009724.18	0.572294782386168	0.137464303382378
ENSG00000244932.2	0.662939295850333	0.136875108674861
ENSG00000214087.9	0.333408069552772	0.136643566665411
ENSG00000188243.14	0.375515379767547	0.136535975186088
ENSG00000110025.13	0.563593931652123	0.136442729709346
ENSG00000290763.1	0.525192131203988	0.135952761223501
ENSG00000290993.1	0.436787728672391	0.13567767291093
ENSG00000007047.16	0.221284642051749	0.135575789092695
ENSG00000213445.10	0.433178222992389	0.135493025542524
ENSG00000204344.16	0.251248842212088	0.134650939110962
ENSG00000213371.4	1.15270075708435	0.134589759334967
ENSG00000196465.11	0.467978882526922	0.134559930450162
ENSG00000107341.5	0.161575565164558	0.134379198087799
ENSG00000198563.14	0.474872654107451	0.134267491648661
ENSG00000270060.1	0.570872734663027	0.134102431138869
ENSG00000105732.13	0.243256735962235	0.133685265682696
ENSG00000144381.18	0.31712807910072	0.133375605130989
ENSG00000196914.9	0.350781531660943	0.133158551449216
ENSG00000286887.1	1.21286103511432	0.132860382606513
ENSG00000102312.24	0.282828616882653	0.132480850038708
ENSG00000115350.12	0.338618148939568	0.132368457085099
ENSG00000131100.13	0.216264160624761	0.13232373093787
ENSG00000230409.3	0.622654839131992	0.132313549115458
ENSG00000007541.17	0.359753856837566	0.132306949591006
ENSG00000144043.13	0.215474077084819	0.132287794602203
ENSG00000188690.15	0.232665361433599	0.132270894803431
ENSG00000068028.18	0.28967521963728	0.131881220017079
ENSG00000163512.14	0.275790296508283	0.131732633089234
ENSG00000115541.11	0.356416101002937	0.131310212790826
ENSG00000257594.4	3.1813103206539	0.13088690073445
ENSG00000265660.1	1.71200571625503	0.130810831090236
ENSG00000163528.13	0.204768552818123	0.130719205987492
ENSG00000238197.8	0.366345763418786	0.130285166569502
ENSG00000125445.11	0.232759096069292	0.130012681782356
ENSG00000063241.8	0.392306569396685	0.129057414445283
ENSG00000251414.1	2.3923409789788	0.128769175485228
ENSG00000188021.9	0.245345091656512	0.128429460877231
ENSG00000031698.13	0.200233139330926	0.1283632093163
ENSG00000279203.1	0.670236888869218	0.128311583693568
ENSG00000125458.7	0.534383037532914	0.128118135857113
ENSG00000162148.11	0.483367757192247	0.128112055304127
ENSG00000204920.11	0.411158678152483	0.128081787669093
ENSG00000245112.2	1.71682570985982	0.127643403208458
ENSG00000174446.13	0.208864783454816	0.127380259020114
ENSG00000111906.18	0.262529770534254	0.127349996012132
ENSG00000106305.10	0.291365826741766	0.127274008340392
ENSG00000141644.19	0.20664271113872	0.126631676409812
ENSG00000267244.5	0.630952005592214	0.126545691576359
ENSG00000134809.9	0.35656756085628	0.126432401687664
ENSG00000146083.12	0.282385934285996	0.126421235288614
ENSG00000156928.5	0.239723392783128	0.12609715899754
ENSG00000249456.1	3.36213832702088	0.125827421538368
ENSG00000103194.16	0.253507203742939	0.125825256413163
ENSG00000161265.15	0.411471055190649	0.1257499776239
ENSG00000198146.4	0.672673096126412	0.125636246806235
ENSG00000136710.10	0.238363390109575	0.125599879279951
ENSG00000291055.1	0.469056527581993	0.125356192518406
ENSG00000136807.14	0.223943323048404	0.125344499047757
ENSG00000263326.1	3.02111005716062	0.125250718537284
ENSG00000214021.18	0.585777288048307	0.125134635957289
ENSG00000166685.13	0.214301429041308	0.124881559324999
ENSG00000104979.9	0.326604802748822	0.124791427168659
ENSG00000128951.14	0.277976452063809	0.124770614807984
ENSG00000104524.14	0.447632675548226	0.124327702388631
ENSG00000281026.1	0.561701238296242	0.124266440253162
ENSG00000096070.19	0.347649535811232	0.124113545720859
ENSG00000144635.9	0.208136046884403	0.124110746031655
ENSG00000089597.18	0.256410458438306	0.123703610451678
ENSG00000132507.18	0.328896308237712	0.123260376728954
ENSG00000181830.9	0.316546829170542	0.122788991973075
ENSG00000081692.13	0.306619623970282	0.122718601602739
ENSG00000263990.1	0.67383758859021	0.12270327401069
ENSG00000135766.9	0.488383302083056	0.122676112615453
ENSG00000273373.1	0.614852693160094	0.122675663237636
ENSG00000106588.12	0.599678811603386	0.122199570333745
ENSG00000215440.12	0.565715213207974	0.122193869624871
ENSG00000099783.13	0.226943263747273	0.122107896900878
ENSG00000204439.4	0.192697251591254	0.122085046987052
ENSG00000182853.12	0.598162175024706	0.121734811957583
ENSG00000173209.23	0.576437761821728	0.121729236038138
ENSG00000291159.1	0.341595710871137	0.121673855464084
ENSG00000184857.8	0.2579698353329	0.121451158634645
ENSG00000181038.14	0.233274055002561	0.121371252377079
ENSG00000225921.7	0.170958615056389	0.121227341879116
ENSG00000099785.11	0.272968420447911	0.121205289698487
ENSG00000103496.15	0.288381676668774	0.120816909780447
ENSG00000099381.20	0.248462996156415	0.12033581301908
ENSG00000229835.2	1.16426179707673	0.12027785409889
ENSG00000076928.20	0.305871669024473	0.120142976272513
ENSG00000221838.10	0.302622983214891	0.120048369341204
ENSG00000100216.6	0.199557893185957	0.119827838997824
ENSG00000079432.9	0.317965235548695	0.11944505868608
ENSG00000278845.5	0.225459779845612	0.118844970920794
ENSG00000048162.22	0.39840553929357	0.118747471529864
ENSG00000152795.18	0.234726005870257	0.11862381335181
ENSG00000179091.5	0.361325680711772	0.118522896537328
ENSG00000205085.13	0.63170426276945	0.118440444589569
ENSG00000149792.9	0.204288897290802	0.11833435389529
ENSG00000130684.14	0.477390039623551	0.118204729434634
ENSG00000235703.7	0.714091337710381	0.118138965427898
ENSG00000185262.9	0.345614379425637	0.11810456721864
ENSG00000261236.8	0.479379603125636	0.117636666500591
ENSG00000136630.13	0.565526016620426	0.117600147464529
ENSG00000119929.13	0.275265426570419	0.117561578922946
ENSG00000068001.14	0.304388919503817	0.116981835604294
ENSG00000134899.24	0.4512525311735	0.116880105252696
ENSG00000120832.10	0.289233854044587	0.116540873337634
ENSG00000175741.5	0.28210417826171	0.116466432997304
ENSG00000118418.16	0.356308661506422	0.116336317719157
ENSG00000204623.11	0.366710810913927	0.116302679312624
ENSG00000272871.1	0.649828416279395	0.116249362692523
ENSG00000181638.20	0.382994400261357	0.116162524886469
ENSG00000261582.1	2.85880525827391	0.116153164962328
ENSG00000124588.22	0.376011951061139	0.116129799775049
ENSG00000165724.6	0.339383639779787	0.116128261209917
ENSG00000283475.1	1.23611115150221	0.116121307114564
ENSG00000219986.2	1.17495917508731	0.116110033347276
ENSG00000103326.12	0.342072180442036	0.116097879023385
ENSG00000170236.16	0.494124045450436	0.115470771991794
ENSG00000133597.11	0.255798913182066	0.115277381106367
ENSG00000185163.10	0.250621938452864	0.115058345861721
ENSG00000142864.15	0.222761505510809	0.114607049461809
ENSG00000126432.14	0.356372790345501	0.114454563310651
ENSG00000289244.2	2.55704380347467	0.114233256617425
ENSG00000119725.21	0.315752693529595	0.114134655207108
ENSG00000260751.2	0.665023461573907	0.114022988789332
ENSG00000139908.15	0.590821574918564	0.113857123458741
ENSG00000157326.19	0.344103658228471	0.113842873505473
ENSG00000133627.18	0.296316700296417	0.113439393940381
ENSG00000240230.6	0.284295371187178	0.113313817948758
ENSG00000286223.1	0.692197169849051	0.113205985018752
ENSG00000105223.21	0.265973131634389	0.113198875696826
ENSG00000167377.19	0.531633999283859	0.113024225399602
ENSG00000132549.20	0.487179568761407	0.113010904878214
ENSG00000239407.5	1.33814668460792	0.112984300870966
ENSG00000127616.22	0.229823312257019	0.112946638586771
ENSG00000204160.12	0.26599584593706	0.112819324662575
ENSG00000288065.1	1.69612568567229	0.112656324813562
ENSG00000218175.2	0.654944290601825	0.112642890256729
ENSG00000169371.14	0.19842305279188	0.112559336465315
ENSG00000090273.14	0.292304467946705	0.112478171428062
ENSG00000215424.10	0.408716757047202	0.112437754130599
