Gene	mean_raw_r_sq	best_raw_r_sq	mean_rmse	min_rmse	cor_value_R2_RMSE	cor_pvalue	cor_padj_BH
ENSG00000278607.3	-0.0204056791738763	-0.168050405116603	3.34300575295663	1.60328317709606	0.596057430541345	0.288780244453414	0.882275834305762
ENSG00000239951.1	-0.0113892984075238	0	2.51850217093567	1.60329047026751	-0.881403675927564	0.0481459782074529	0.666464880488757
ENSG00000094755.17	-0.029665171074839	0	2.36438077547552	1.60358714362421	0.0157345658018121	0.979966955285428	0.998450798497365
ENSG00000264772.6	-0.0653674101705236	0	4.06507725479926	1.60379267838417	NA	NA	NA
ENSG00000077935.17	-0.00925090146485601	-0.0462545073242802	2.1726224136143	1.6045242829081	0.334954890585852	0.581636851893021	0.950711867287859
ENSG00000135480.17	-0.0213187128013654	0.0201228062344539	1.95879259893009	1.60511694462327	-0.130773258907892	0.833970127153501	0.981871126862237
ENSG00000262678.1	0.0866948615588724	0	3.20379027412046	1.60532337321675	-0.041392229434141	0.947312829775889	0.996179400696584
ENSG00000215841.4	-0.000670048935987966	0	3.91243379210875	1.60561794081698	NA	NA	NA
ENSG00000163993.7	-4.44089209850063e-17	-2.22044604925031e-16	1.74013378846175	1.60583242745899	NA	NA	NA
ENSG00000240125.1	-0.000294833150366713	-0.00147416575183357	4.2080082681498	1.60652232614184	NA	NA	NA
ENSG00000286943.1	-0.00427703284902159	-0.00768067380298798	4.05290057017807	1.60702563299454	0.896227679897661	0.0394982513776864	0.646532200510361
ENSG00000215016.2	0	0	4.13189931870551	1.60708268403869	NA	NA	NA
ENSG00000234031.1	-0.0568849242618925	0	3.95331776712824	1.60708521248819	NA	NA	NA
ENSG00000289070.2	0	0	4.0904101850328	1.60843344099684	NA	NA	NA
ENSG00000290885.1	-0.00206985699013371	-0.0103492849506686	3.20538327394063	1.6086050876772	NA	NA	NA
ENSG00000213791.4	-0.00240105197228671	0	4.21536962516546	1.60868211126252	NA	NA	NA
ENSG00000235847.2	0.00135360857756184	0	3.20290806854364	1.60893698785329	NA	NA	NA
ENSG00000285886.1	-0.00438937844687537	0	4.01051390448046	1.61022539239234	-0.570102714496762	0.315626033957854	0.891249260057513
ENSG00000290848.1	0.0105933695634481	0.00321997349748715	3.89822195620031	1.61127674430262	-0.576681544255626	0.308763414030677	0.889141653744042
ENSG00000182795.13	-0.014241336958071	0.0207064628408311	1.84663921944294	1.61181139395036	-0.796608521345181	0.106688662704609	0.761700269671762
ENSG00000155761.14	-0.00195973224993442	0	2.2647845610782	1.61203431699465	NA	NA	NA
ENSG00000099617.4	-0.010989054118427	0	3.04846444651834	1.61203702190802	0.433907751013063	0.465393479036673	0.928633158980942
ENSG00000137699.17	-0.00418524972753231	0	2.31396599593193	1.61249095466821	NA	NA	NA
ENSG00000082175.16	-0.0005061305404511	0	1.89955454162517	1.61344144623486	-0.337506537330187	0.578577145035841	0.949499655707727
ENSG00000179023.9	-0.0135513143790854	0	1.9848960023628	1.61406415118258	0.27350312093071	0.656156635801263	0.962360323420488
ENSG00000181240.14	-0.115240867907942	0	3.83816269650572	1.61431146578664	0.575845294255395	0.309633593031174	0.889280168144381
ENSG00000285791.1	0.00226922321712182	-0.00169085530457447	3.79549822833518	1.6150939111181	0.0906050408141863	0.884796113609284	0.98678255512764
ENSG00000271983.1	-0.0716285695540617	-0.41212261540683	3.76988717731527	1.6153124912576	0.825563786760783	0.085130618031111	0.731902744256677
ENSG00000211891.6	0	0	2.20808676334947	1.61533230449884	NA	NA	NA
ENSG00000250643.1	-0.0897569523218198	0	3.31030083315031	1.61549170478768	NA	NA	NA
ENSG00000211597.2	-0.00490343942819567	0	2.73596264696233	1.61553086937529	0.060051949688539	0.923585463595937	0.992589803234229
ENSG00000211788.2	-0.00159089142004842	0.0281951111242851	3.83522049629886	1.61726951615481	-0.432483702555618	0.467027675028313	0.928882839186358
ENSG00000116176.7	0	0	2.60467247292942	1.61752802731239	NA	NA	NA
ENSG00000269981.1	0	0	3.90374973549149	1.61773382539662	NA	NA	NA
ENSG00000211789.2	-0.0325705232686082	-0.0274563443262019	4.08620507811134	1.61844579352428	-0.476341389218767	0.417291024060108	0.918314260286333
