Gene	mean_adj_r_sq	max_adj_r_sq	mean_cor	cor_value	cor_pvalue	cor_padj_BH
ENST00000654105.1	-0.017205579899524	0.0570538229814512	0.00598565051501587	-0.942302526013369	0.0164920365680299	0.139266086574475
ENST00000666452.1	-0.0196228005374486	0.0348620908366097	0.0224158445532733	0.631393910513126	0.253263102799855	0.426224170089468
ENST00000522875.5	-0.020842375314336	0.0664777639790933	-0.0356299300356303	-0.899477614901725	0.0376763514820176	0.18473565887957
ENST00000522963.6	-0.0213283493351031	0.0534040736166302	0.0183984710768529	-0.414345631089243	0.487949034540928	0.618068777085176
ENST00000664610.1	-0.0218923749312855	0.154250750670337	0.0245690639839099	-0.917131708702286	0.028277636139302	0.165365831533063
ENST00000663461.1	-0.0224415512622775	0.0896520222955033	-0.079068821717923	-0.85090194159317	0.0675433259890795	0.220265106114751
ENST00000657667.1	-0.0260910738090705	0.00864350621864096	0.073162610439886	-0.849876153183497	0.0682305223904251	0.220265106114751
ENST00000664299.1	-0.0264212429950277	0.0624353316634688	-0.0193876589236318	-0.945764736491029	0.0150380489464076	0.139266086574475
ENST00000661205.1	-0.0264457240181404	0.0735122863949487	-0.0727131185943499	-0.933279872916021	0.0204797349342112	0.150651753790782
ENST00000660631.1	-0.0273525341535749	0.0374514036298016	-0.043166849526575	0.563642176488051	0.322402478569773	0.47262880438404
ENST00000523190.7	-0.0282449250326334	0.0576085034379091	-0.0109755421306137	-0.917114715186886	0.0282862606569712	0.165365831533063
ENST00000668123.1	-0.0317912722042459	0.0362396998305272	-0.037338745786651	-0.975406800818537	0.00461262113122403	0.0835712854443332
ENST00000664265.1	-0.0323074148258916	0.0896359778485911	-0.0311964612015313	-0.928036834392473	0.0229221259457938	0.15148535407655
ENST00000524165.6	-0.0334859167491091	0.00306168473794222	-0.0822460398320995	-0.109691945698535	0.860616465324634	0.902163467098927
ENST00000517790.2	-0.0356612194634749	0.0114079663843445	0.0496478661131357	-0.988896846756636	0.00140209916196843	0.0726445407947657
ENST00000657297.1	-0.0366163159997368	0.00963561763380594	-0.214891152068119	-0.367873435525055	0.542399184087252	0.64920160417744
ENST00000660781.1	-0.038631001540236	0.0117444263341314	-0.034126089699172	-0.451633750489536	0.445157339264456	0.578324064685447
ENST00000702532.1	-0.0421463293306675	0.0634969177519877	-0.0555596229923304	-0.423624698033435	0.477221629652045	0.612950456348372
ENST00000523328.6	-0.0466657190136142	-0.024693498693853	-0.0065815898441315	0.472917996252006	0.421127573229702	0.553487755000786
ENST00000690350.1	-0.0512106975186866	0.0276785562145454	-0.053221824743842	-0.479299298981137	0.41398264268072	0.551976856907627
ENST00000654091.1	-0.0539473824380515	0.0114762179122117	-0.17983933869823	-0.804946652185535	0.100329964908607	0.253318357266588
ENST00000650930.1	-0.0551339215751146	-0.0083479476751136	-0.0421604121645417	-0.375022736428494	0.533947705155687	0.64920160417744
ENST00000659912.1	-0.056730393395904	0.0428459666328959	-0.0410075967253252	-0.758281639165322	0.137369004833723	0.307060128451851
ENST00000664293.1	-0.0570349871387217	-0.00903363041106586	0.0961476316412706	-0.883348027403546	0.0469810882140596	0.198364594681585
ENST00000671587.1	-0.0583605043756669	0.0420553070055151	-0.00522244387079894	-0.976646846545159	0.0042689883201531	0.0835712854443332
ENST00000655148.1	-0.0584398613766083	-0.0224229998920811	0.0233734350790422	-0.157961197970893	0.799717107356154	0.868264287986682
ENST00000685634.1	-0.0591753320215404	-0.00634983509007037	-0.211820360172518	0.167346975998214	0.787925950155692	0.861616866357304
ENST00000655099.1	-0.0686885405595447	-0.039466364616807	-0.345724857429162	0.624569764182038	0.260024913393456	0.426224170089468
ENST00000662709.1	-0.0792418339994746	-0.0179426541357366	-0.129958630095077	-0.827841718422484	0.083498770245181	0.235033575504954
ENST00000660456.1	-0.0805247720693803	-0.0103745671190061	-0.047651141571587	-0.00298531172768762	0.996198988700786	0.997807913331423
ENST00000660912.1	-0.0843095018223661	-0.000263576993279058	0.0512010701906768	-0.809443262958126	0.0969504520871145	0.253318357266588
ENST00000659106.1	-0.0854836547182164	-0.0391319022715984	-0.135373563778712	-0.906680169382432	0.0337380709261193	0.183149527884648
ENST00000692433.1	-0.098507612090756	-0.0480287398008146	-0.132447943495613	-0.858904828072959	0.0622572906689946	0.220265106114751
ENST00000659625.1	-0.0989138848423448	-0.0613085952138084	-0.0727580487531893	-0.386824273381276	0.520054507664235	0.642668985081006
ENST00000662410.1	-0.10247964348261	-0.0908743896890507	-0.0747051372708824	-0.722074187451606	0.168359376696989	0.34478189938636
ENST00000657211.1	-0.11334940058531	-0.0819712723078347	-0.0576939179141214	-0.586325381118827	0.298774066102627	0.47262880438404
ENST00000670532.1	-0.131823558895473	-0.0941323659735951	-0.262221700224716	-0.563890873400705	0.322140945891923	0.47262880438404
ENST00000504719.7	NA	NA	NA	-0.825808843850321	0.174191156149679	0.34478189938636
ENST00000512617.7	NA	NA	NA	NA	NA	NA
ENST00000517525.2	NA	NA	NA	NA	NA	NA
ENST00000519481.6	NA	NA	NA	NA	NA	NA
ENST00000521600.5	NA	NA	NA	-0.894476089425758	0.105523910574242	0.253318357266588
ENST00000651664.1	NA	NA	NA	-0.973877762238585	0.0261222377614151	0.165365831533063
ENST00000652728.1	NA	NA	NA	NA	NA	NA
ENST00000652816.1	NA	NA	NA	0.962600386059714	0.174659251662827	0.34478189938636
ENST00000653608.1	NA	NA	NA	NA	NA	NA
ENST00000653845.1	NA	NA	NA	NA	NA	NA
ENST00000654369.1	NA	NA	NA	NA	NA	NA
ENST00000656491.1	NA	NA	NA	-0.303871618543004	0.696128381456996	0.772346817382945
ENST00000656532.1	NA	NA	NA	NA	NA	NA
ENST00000656880.1	NA	NA	NA	NA	NA	NA
ENST00000656948.1	NA	NA	NA	NA	NA	NA
ENST00000657183.1	NA	NA	NA	-0.992983955240225	0.0070160447597746	0.106643880348574
ENST00000657384.1	NA	NA	NA	NA	NA	NA
ENST00000657682.1	NA	NA	NA	NA	NA	NA
ENST00000657844.1	NA	NA	NA	NA	NA	NA
ENST00000657945.1	NA	NA	NA	0.381952393354454	0.750503656243117	0.826641708325752
ENST00000658305.1	NA	NA	NA	-0.943070467909351	0.215847053369853	0.395286170026718
ENST00000658556.1	NA	NA	NA	-0.959965491068861	0.0400345089311385	0.190163917422908
ENST00000660069.1	NA	NA	NA	-0.676720496577999	0.323279503422001	0.47262880438404
ENST00000660122.1	NA	NA	NA	NA	NA	NA
ENST00000660146.1	NA	NA	NA	NA	NA	NA
ENST00000660659.1	NA	NA	NA	-0.566088891703723	0.616911776607169	0.710383257911286
ENST00000660896.1	NA	NA	NA	NA	NA	NA
ENST00000661160.1	NA	NA	NA	NA	NA	NA
ENST00000661391.1	NA	NA	NA	NA	NA	NA
ENST00000661625.1	NA	NA	NA	NA	NA	NA
ENST00000661830.1	NA	NA	NA	NA	NA	NA
ENST00000662061.1	NA	NA	NA	-0.704119302893149	0.295880697106851	0.47262880438404
ENST00000662413.1	NA	NA	NA	0.65793771112255	0.34206228887745	0.485920260835256
ENST00000663715.2	NA	NA	NA	NA	NA	NA
ENST00000664139.1	NA	NA	NA	NA	NA	NA
ENST00000664742.1	NA	NA	NA	0.873738401827205	0.323377602999606	0.47262880438404
ENST00000665166.1	NA	NA	NA	NA	NA	NA
ENST00000665246.1	NA	NA	NA	NA	NA	NA
ENST00000665372.1	NA	NA	NA	-0.944588295355526	0.212922708561613	0.394685996358111
ENST00000666039.1	NA	NA	NA	NA	NA	NA
ENST00000666080.1	NA	NA	NA	NA	NA	NA
ENST00000666105.1	NA	NA	NA	0.222776636155425	0.856975880745589	0.902163467098927
ENST00000666223.1	NA	NA	NA	-0.969459988569351	0.0305400114306485	0.171928953239207
ENST00000666353.1	NA	NA	NA	NA	NA	NA
ENST00000666842.1	NA	NA	NA	NA	NA	NA
ENST00000666878.1	NA	NA	NA	NA	NA	NA
ENST00000668351.1	NA	NA	NA	NA	NA	NA
ENST00000668480.1	NA	NA	NA	NA	NA	NA
ENST00000669082.1	NA	NA	NA	-0.996060139474956	0.0565299024511292	0.217820905500968
ENST00000669951.1	NA	NA	NA	NA	NA	NA
ENST00000670535.1	NA	NA	NA	NA	NA	NA
ENST00000670714.1	NA	NA	NA	NA	NA	NA
ENST00000670795.1	NA	NA	NA	0.396630027901846	0.603369972098154	0.700093402739843
ENST00000671088.1	NA	NA	NA	NA	NA	NA
ENST00000685606.2	NA	NA	NA	NA	NA	NA
ENST00000690788.1	NA	NA	NA	-0.988620608741434	0.0961318569697334	0.253318357266588
ENST00000700930.1	NA	NA	NA	-0.774534539607612	0.225465460392388	0.407985118805273
ENST00000701700.1	NA	NA	NA	-0.991608053482303	0.0825335750471379	0.235033575504954
ENST00000701841.1	NA	NA	NA	-0.942678709078693	0.0573212909213073	0.217820905500968
ENST00000701958.1	NA	NA	NA	NA	NA	NA
ENST00000702405.1	NA	NA	NA	0.00454212761640599	0.995457872383594	0.997807913331423
