Gene	Model	Statistic
ENSG00000136938.9	LM	0.273474423401875
ENSG00000136925.15	LM	0.272668459111848
ENSG00000128585.18	LM	0.271692336764986
ENSG00000228253.1	LM	0.271368580559791
ENSG00000265511.1	LM	0.270976931702196
ENSG00000197779.15	LM	0.270550111331289
ENSG00000100852.14	LM	0.270435808907917
ENSG00000198888.2	LM	0.270159393970813
ENSG00000175334.8	LM	0.269610898164111
ENSG00000289443.1	LM	0.269430987496443
ENSG00000188305.6	LM	0.269029693380973
ENSG00000146066.3	LM	0.268742800776353
ENSG00000259366.3	LM	0.268294117169672
ENSG00000103994.18	LM	0.268154034138723
ENSG00000008869.12	LM	0.267608727434245
ENSG00000171466.10	LM	0.267362580843963
ENSG00000125107.19	LM	0.266524047831801
ENSG00000237804.1	LM	0.266061270207189
ENSG00000237004.4	LM	0.265942383935673
ENSG00000004700.16	LM	0.265925058536206
ENSG00000163625.17	LM	0.265875799453243
ENSG00000160446.19	LM	0.265864511395393
ENSG00000198840.2	LM	0.264814910040103
ENSG00000185278.16	LM	0.26414909464765
ENSG00000168066.22	LM	0.263629246200175
ENSG00000011405.14	LM	0.263256898822217
ENSG00000204435.15	LM	0.262756564983327
ENSG00000108107.15	LM	0.261937378029698
ENSG00000157450.16	LM	0.261668523646892
ENSG00000198712.1	LM	0.26163292835368
ENSG00000198690.10	LM	0.26148663288002
ENSG00000123144.11	LM	0.261145639063174
ENSG00000157778.9	LM	0.261096670974233
ENSG00000175193.14	LM	0.261093666419539
ENSG00000142669.15	LM	0.261008779049554
ENSG00000136810.13	LM	0.260475191432142
ENSG00000278390.7	LM	0.25969271122008
ENSG00000189144.15	LM	0.259574265098568
ENSG00000172869.15	LM	0.258585315433246
ENSG00000085224.23	LM	0.258032637234515
ENSG00000156411.10	LM	0.257567307742068
ENSG00000102119.12	LM	0.257223516323496
ENSG00000289043.1	LM	0.257109439511673
ENSG00000139436.22	LM	0.257095943576279
ENSG00000066933.17	LM	0.256868703069842
ENSG00000140264.22	LM	0.256509968024557
ENSG00000127914.19	LM	0.255929796439033
ENSG00000159140.23	LM	0.255765290678877
ENSG00000148362.11	LM	0.25566447659655
ENSG00000176542.10	LM	0.255421517966439
ENSG00000168802.14	LM	0.255224355843163
ENSG00000253341.1	LM	0.255158589009283
ENSG00000089916.18	LM	0.254378042961447
ENSG00000255423.1	LM	0.254120724107535
ENSG00000157999.6	LM	0.253722892096744
ENSG00000188419.14	LM	0.253628575768464
ENSG00000136942.15	LM	0.253608804812991
ENSG00000087088.21	LM	0.253455416203999
ENSG00000108518.8	LM	0.253296642024982
ENSG00000170325.16	LM	0.253251753240846
ENSG00000198862.14	LM	0.253182423659405
ENSG00000280067.1	LM	0.253118395827313
ENSG00000246859.3	LM	0.253101900251248
ENSG00000280927.1	LM	0.253009655261075
ENSG00000157106.18	LM	0.252896638890334
ENSG00000143256.5	LM	0.252368455375226
ENSG00000280347.1	LM	0.252323355073709
ENSG00000181722.18	LM	0.252270714489327
ENSG00000128524.5	LM	0.252195575065439
ENSG00000164327.14	LM	0.251731308957506
ENSG00000138802.11	LM	0.251396799269592
ENSG00000204564.12	LM	0.251377938334917
ENSG00000241553.13	LM	0.251341911121968
ENSG00000127603.32	LM	0.251252973124785
ENSG00000198677.13	LM	0.250875006239597
ENSG00000055609.21	LM	0.250769792099308
ENSG00000118007.13	LM	0.250664606860808
ENSG00000119421.7	LM	0.249873844832585
ENSG00000121454.6	LM	0.249508267250496
ENSG00000080345.18	LM	0.249327569086714
ENSG00000196914.9	LM	0.249312486279532
ENSG00000163191.6	LM	0.248652248587864
ENSG00000092439.16	LM	0.248531779013866
ENSG00000177200.18	LM	0.248521420021561
ENSG00000198205.7	LM	0.248328414187833
ENSG00000198938.2	LM	0.247824895162528
ENSG00000162924.16	LM	0.24754288307566
ENSG00000172757.13	LM	0.247393574596544
ENSG00000177311.12	LM	0.247278617508397
ENSG00000279159.1	LM	0.246690574556533
ENSG00000136908.18	LM	0.246638414417403
ENSG00000214160.10	LM	0.246196600155725
ENSG00000134982.18	LM	0.245829023459721
ENSG00000288701.1	LM	0.24575571089532
ENSG00000120948.19	LM	0.245536348783735
ENSG00000183648.11	LM	0.245281673267561
ENSG00000001630.18	LM	0.245250838239302
ENSG00000116747.13	LM	0.245204674314903
ENSG00000125835.20	LM	0.245000536917314
ENSG00000253710.5	LM	0.244870206753006
ENSG00000105669.14	LM	0.244275516310087
ENSG00000289003.1	LM	0.244095995578436
ENSG00000105723.13	LM	0.243951480816507
ENSG00000164190.19	LM	0.243938582772517
ENSG00000163882.10	LM	0.243888848152999
ENSG00000115020.17	LM	0.243861866251183
ENSG00000168653.11	LM	0.243846144108556
ENSG00000213830.3	LM	0.243815934397012
ENSG00000198727.2	LM	0.2436599724117
ENSG00000149806.11	LM	0.243493887013152
ENSG00000104979.9	LM	0.243490726485982
ENSG00000138592.14	LM	0.24291219250211
ENSG00000048707.15	LM	0.242842430566617
ENSG00000262879.7	LM	0.242744429308532
ENSG00000107223.13	LM	0.242728469403918
ENSG00000288743.1	LM	0.242647650958549
ENSG00000140396.13	LM	0.242416770696156
ENSG00000119705.10	LM	0.242230479985684
ENSG00000197429.11	LM	0.241775125990389
ENSG00000265478.2	LM	0.241287122191146
ENSG00000258704.8	LM	0.241113746792706
ENSG00000114956.20	LM	0.241108221302485
ENSG00000007168.14	LM	0.241080589115153
ENSG00000141858.12	LM	0.240913029647455
ENSG00000230943.4	LM	0.240817990753846
ENSG00000124942.14	LM	0.240631942294213
ENSG00000119596.18	LM	0.240482482669103
ENSG00000225518.3	LM	0.240473171458613
ENSG00000244538.1	LM	0.240278648286386
ENSG00000129003.19	LM	0.240143737136858
ENSG00000185219.18	LM	0.240067930017579
ENSG00000136950.13	LM	0.239609041739164
ENSG00000147123.12	LM	0.239491972692031
ENSG00000138081.22	LM	0.239423297602784
ENSG00000109756.10	LM	0.239345590631822
ENSG00000176973.8	LM	0.239303768443862
ENSG00000083097.15	LM	0.239253844257317
ENSG00000137145.21	LM	0.239217351304814
ENSG00000176986.16	LM	0.238650640539211
ENSG00000233266.1	LM	0.238388888381222
ENSG00000135720.13	LM	0.237665133810582
ENSG00000071794.16	LM	0.237586702383936
ENSG00000066739.12	LM	0.237393080130547
ENSG00000161203.14	LM	0.237357037659539
ENSG00000167985.7	LM	0.237317501182089
ENSG00000171159.5	LM	0.237305822344855
ENSG00000229152.2	LM	0.237292054067148
ENSG00000272037.1	LM	0.237283266519214
ENSG00000170043.12	LM	0.237262341588762
ENSG00000269825.3	LM	0.237247746259108
ENSG00000198961.10	LM	0.237007489795804
ENSG00000120733.15	LM	0.236993510077464
ENSG00000120868.14	LM	0.236969798667547
ENSG00000067208.17	LM	0.236640459856482
ENSG00000159905.15	LM	0.236465242817547
ENSG00000196712.20	LM	0.2362111776233
ENSG00000271533.1	LM	0.236206810450204
ENSG00000067369.14	LM	0.236085573529866
ENSG00000114857.19	LM	0.236016769879696
ENSG00000140262.18	LM	0.236011354236343
ENSG00000173457.11	LM	0.235912108717006
ENSG00000234129.10	LM	0.235730375343542
ENSG00000246451.2	LM	0.235709854794407
ENSG00000156858.12	LM	0.235674258635264
ENSG00000165813.20	LM	0.235587644900384
ENSG00000218510.9	LM	0.23552625444114
ENSG00000230551.4	LM	0.235475913566203
ENSG00000113712.19	LM	0.235409989453509
ENSG00000164323.15	LM	0.235174714426086
ENSG00000131143.10	LM	0.235138455684892
ENSG00000144357.18	LM	0.235110519082033
ENSG00000136014.12	LM	0.235000831014141
ENSG00000072364.13	LM	0.234970275597286
ENSG00000136930.13	LM	0.234950177532915
ENSG00000145734.20	LM	0.23488967002334
ENSG00000257800.1	LM	0.23487603879685
ENSG00000253854.1	LM	0.234463868419219
ENSG00000170515.14	LM	0.234463411803755
ENSG00000279833.1	LM	0.234452473483251
ENSG00000166004.15	LM	0.234384454705112
ENSG00000163349.22	LM	0.234296378239263
ENSG00000168769.14	LM	0.234207228278586
ENSG00000114439.19	LM	0.23410011726271
ENSG00000100450.13	LM	0.233911419273929
ENSG00000005075.16	LM	0.233837431072205
ENSG00000203950.7	LM	0.233758666036135
ENSG00000234589.4	LM	0.233573788918794
ENSG00000135317.14	LM	0.233427236353041
ENSG00000076108.12	LM	0.23341665787512
ENSG00000066084.13	LM	0.233343443499645
ENSG00000188647.13	LM	0.233276972483895
ENSG00000166595.12	LM	0.23326974356742
ENSG00000144426.19	LM	0.233117812426814
ENSG00000151779.14	LM	0.233109792708777
ENSG00000116580.20	LM	0.233084044300808
ENSG00000039319.17	LM	0.233070242961795
ENSG00000257851.2	LM	0.232978936173219
ENSG00000285979.1	LM	0.232975843345601
ENSG00000126432.14	LM	0.232937653404046
ENSG00000167548.18	LM	0.232872831764508
ENSG00000164066.13	LM	0.232812599732768
ENSG00000228495.3	LM	0.232765311437632
ENSG00000116649.10	LM	0.232737816861263
ENSG00000128881.18	LM	0.23239511354567
ENSG00000102030.16	LM	0.232338511227278
ENSG00000107290.14	LM	0.232235126472053
ENSG00000286408.1	LM	0.232220118992633
ENSG00000180398.13	LM	0.232137585720683
ENSG00000213713.3	LM	0.23208632567938
ENSG00000116984.15	LM	0.231665760843941
ENSG00000279265.1	LM	0.231578392950842
ENSG00000168894.10	LM	0.231521028312445
ENSG00000128731.18	LM	0.231438626376764
ENSG00000160218.13	LM	0.23139744635198
ENSG00000240682.10	LM	0.231304786983361
ENSG00000290683.1	LM	0.231300819736209
ENSG00000063169.12	LM	0.231291374571807
ENSG00000244932.2	LM	0.231211367249783
ENSG00000137601.18	LM	0.231130073721046
ENSG00000215301.11	LM	0.23099541421104
ENSG00000270091.1	LM	0.230813454081534
ENSG00000243279.4	LM	0.230800905376686
ENSG00000280039.1	LM	0.230645860222242
ENSG00000115365.13	LM	0.230629113854231
ENSG00000139218.18	LM	0.230456841337158
ENSG00000258682.1	LM	0.230162751021499
ENSG00000185164.15	LM	0.230158630157893
ENSG00000227782.2	LM	0.229936712676211
ENSG00000230216.1	LM	0.229827683590501
ENSG00000273796.2	LM	0.229738506072406
ENSG00000180879.14	LM	0.229664485306579
ENSG00000237938.5	LM	0.229486863135152
ENSG00000111727.12	LM	0.229422729237841
ENSG00000271092.5	LM	0.229353573487399
ENSG00000163539.18	LM	0.229295783596783
ENSG00000102898.13	LM	0.229277537413776
ENSG00000067829.20	LM	0.229197811824321
ENSG00000273188.1	LM	0.22913888630582
ENSG00000114127.11	LM	0.229047838514326
ENSG00000065613.15	LM	0.229034266812106
ENSG00000250220.1	LM	0.22888834728112
ENSG00000168538.16	LM	0.228870565944069
ENSG00000122008.16	LM	0.228814238110993
ENSG00000164463.12	LM	0.228687757025462
ENSG00000236456.1	LM	0.228661313260552
ENSG00000107560.12	LM	0.228579272713582
ENSG00000159658.15	LM	0.228543630916046
ENSG00000147133.17	LM	0.228495917441233
ENSG00000135968.22	LM	0.228472706900671
ENSG00000150093.20	LM	0.228369618938943
ENSG00000005483.23	LM	0.228167419877778
ENSG00000132661.4	LM	0.228090092196408
ENSG00000280046.1	LM	0.228056600633208
ENSG00000176340.4	LM	0.227965935481944
ENSG00000116898.12	LM	0.227715877048557
ENSG00000279382.1	LM	0.227685822605955
ENSG00000167182.16	LM	0.227673413346879
ENSG00000065526.13	LM	0.2276210061711
ENSG00000106268.16	LM	0.227411039529724
ENSG00000207554.1	LM	0.227390282445263
ENSG00000054148.18	LM	0.227380086518954
ENSG00000273192.1	LM	0.227207206910875
ENSG00000067900.9	LM	0.227137826353713
ENSG00000136381.13	LM	0.227017384689399
ENSG00000151422.14	LM	0.226971261198202
ENSG00000167770.13	LM	0.226924149518547
ENSG00000224470.9	LM	0.226912905351088
ENSG00000273142.1	LM	0.226752086721372
ENSG00000223361.5	LM	0.22673639231607
ENSG00000174485.16	LM	0.226661488076937
ENSG00000110011.14	LM	0.226653089383859
ENSG00000176182.6	LM	0.226574166082616
ENSG00000173230.17	LM	0.226519263734545
ENSG00000162910.19	LM	0.226463831515969
ENSG00000112624.14	LM	0.226334510325113
ENSG00000228606.4	LM	0.226175700078276
ENSG00000058272.19	LM	0.22614680534129
ENSG00000019995.6	LM	0.226109577449381
ENSG00000143977.14	LM	0.22604358054016
ENSG00000288675.1	LM	0.22581399943819
ENSG00000110422.12	LM	0.225786576320514
ENSG00000182154.8	LM	0.225744998532504
ENSG00000204120.16	LM	0.225671769329676
ENSG00000181827.16	LM	0.225604214634704
ENSG00000197451.12	LM	0.225519276426384
ENSG00000112282.18	LM	0.225357904913158
ENSG00000007080.11	LM	0.225298254686523
ENSG00000126267.11	LM	0.225283922608627
ENSG00000099783.13	LM	0.225202676008023
ENSG00000217128.13	LM	0.225094799895051
ENSG00000145725.21	LM	0.225085523272005
ENSG00000115816.15	LM	0.224946073670031
ENSG00000139343.11	LM	0.224940506623179
ENSG00000074621.14	LM	0.224750813321006
ENSG00000249915.9	LM	0.224685664622522
ENSG00000284753.2	LM	0.224561024507451
ENSG00000196110.8	LM	0.224346544320095
ENSG00000213619.11	LM	0.224331728783745
ENSG00000261777.6	LM	0.224244037470629
ENSG00000231084.2	LM	0.224189910357806
ENSG00000166783.22	LM	0.22413533250136
ENSG00000033800.14	LM	0.224128002904842
ENSG00000196313.13	LM	0.224109355738693
ENSG00000175550.8	LM	0.22397774093976
ENSG00000152818.20	LM	0.223912953190553
ENSG00000270170.2	LM	0.223904156733669
ENSG00000124198.10	LM	0.223882107173977
ENSG00000154146.13	LM	0.223832127255488
ENSG00000176101.12	LM	0.223812513748299
ENSG00000135837.17	LM	0.223768873910933
ENSG00000204524.7	LM	0.22371993616899
ENSG00000174231.18	LM	0.223672835210126
ENSG00000241468.8	LM	0.223607325304516
ENSG00000153443.13	LM	0.223484673746026
ENSG00000198925.12	LM	0.223419858892298
ENSG00000166136.16	LM	0.223411477329984
ENSG00000145016.17	LM	0.223235626741823
ENSG00000065243.20	LM	0.22314452166514
ENSG00000128923.11	LM	0.223072579027749
ENSG00000145715.15	LM	0.22303710000741
ENSG00000100092.24	LM	0.222934634239566
ENSG00000135940.7	LM	0.22293211652791
ENSG00000173141.5	LM	0.222846913643475
ENSG00000148291.10	LM	0.22282595620725
ENSG00000160799.12	LM	0.22277988550372
ENSG00000249129.1	LM	0.222719948350864
ENSG00000126756.12	LM	0.222648681212268
ENSG00000113522.14	LM	0.222616252138916
ENSG00000118058.25	LM	0.222486524438566
ENSG00000034510.6	LM	0.222414884363317
ENSG00000271737.2	LM	0.222402849046898
ENSG00000101752.13	LM	0.22226528844982
ENSG00000113595.15	LM	0.222208569769143
ENSG00000042753.12	LM	0.222043087094986
ENSG00000100908.14	LM	0.221965562860914
ENSG00000269427.1	LM	0.22194987771881
ENSG00000138078.16	LM	0.221847097956161
ENSG00000223546.9	LM	0.221815018316124
ENSG00000188177.15	LM	0.221711800033077
ENSG00000180488.17	LM	0.221622640680597
ENSG00000268087.1	LM	0.221535121231603
ENSG00000143793.13	LM	0.221427408448731
ENSG00000172590.18	LM	0.221304211749454
ENSG00000163939.19	LM	0.221010299142599
ENSG00000100393.15	LM	0.220990379755138
ENSG00000131374.15	LM	0.220910332771352
ENSG00000256540.2	LM	0.220806966279329
ENSG00000118482.12	LM	0.220803534304221
ENSG00000163322.14	LM	0.220792851549448
ENSG00000218226.1	LM	0.220782344600123
ENSG00000144674.19	LM	0.220754215149533
ENSG00000127922.10	LM	0.220724383018069
ENSG00000225972.1	LM	0.220703805588148
ENSG00000186566.13	LM	0.220692513884166
ENSG00000273437.1	LM	0.220665196304596
ENSG00000143545.10	LM	0.220603551886232
ENSG00000284954.1	LM	0.220592750221002
ENSG00000134313.17	LM	0.220544228007836
ENSG00000221983.8	LM	0.220520229752616
ENSG00000145041.17	LM	0.220423849948032
ENSG00000103479.17	LM	0.220383651786322
ENSG00000160294.11	LM	0.220180489658716
ENSG00000133265.11	LM	0.220025692025262
ENSG00000182400.15	LM	0.220014715866065
ENSG00000260853.2	LM	0.219933849345887
ENSG00000102189.17	LM	0.219872826544031
ENSG00000170906.16	LM	0.219713879113128
ENSG00000163104.18	LM	0.219667598446878
ENSG00000290464.1	LM	0.219616292491176
ENSG00000118260.15	LM	0.21961024676606
ENSG00000265749.6	LM	0.219590369536608
ENSG00000081019.14	LM	0.219587318460926
ENSG00000095564.15	LM	0.21947531381047
ENSG00000184967.7	LM	0.219448800383376
ENSG00000159459.12	LM	0.219441465729907
ENSG00000173064.14	LM	0.219404606592517
ENSG00000089280.19	LM	0.219351627597643
ENSG00000152291.15	LM	0.219282940582432
ENSG00000056097.16	LM	0.219266568513092
ENSG00000142634.13	LM	0.219232593057001
ENSG00000123200.17	LM	0.219171671716014
ENSG00000048162.22	LM	0.218991111788113
ENSG00000257704.4	LM	0.218922421655565
ENSG00000185591.10	LM	0.218914307771433
ENSG00000260565.9	LM	0.218767316112634
ENSG00000179941.9	LM	0.218760059109503
ENSG00000100387.9	LM	0.218753996309675
ENSG00000143774.18	LM	0.218687931347156
ENSG00000145494.12	LM	0.218599856223498
ENSG00000061987.16	LM	0.218573610231478
ENSG00000177192.14	LM	0.21853058213259
ENSG00000107140.17	LM	0.218510487614379
ENSG00000197603.16	LM	0.218459927277112
ENSG00000122140.13	LM	0.218458986543005
ENSG00000129315.12	LM	0.218427294393271
ENSG00000164151.12	LM	0.218214103513481
ENSG00000124562.10	LM	0.218179535686009
ENSG00000179295.19	LM	0.218103635168343
ENSG00000280332.1	LM	0.217972090511049
ENSG00000175215.11	LM	0.217954889669648
ENSG00000270681.1	LM	0.217952773956407
ENSG00000163848.21	LM	0.217922795939986
ENSG00000238000.1	LM	0.217908901638994
ENSG00000135870.12	LM	0.217817964668091
ENSG00000084093.19	LM	0.217554787103597
ENSG00000280173.1	LM	0.217466593844853
ENSG00000172586.8	LM	0.217402065883788
ENSG00000198804.2	LM	0.217313182690586
ENSG00000130684.14	LM	0.217277882457656
ENSG00000284770.2	LM	0.217212690498384
ENSG00000127980.16	LM	0.217195921057524
ENSG00000104897.10	LM	0.217194223841851
ENSG00000261505.1	LM	0.217186386982045
ENSG00000247903.1	LM	0.217140675321404
ENSG00000153107.13	LM	0.216941535161537
ENSG00000182117.7	LM	0.21691545434978
ENSG00000197714.9	LM	0.216890679439703
ENSG00000188994.14	LM	0.216884335254483
ENSG00000123136.15	LM	0.216722324773604
ENSG00000102103.18	LM	0.216715877784207
ENSG00000179085.8	LM	0.216696193020045
ENSG00000198546.15	LM	0.216569335806538
ENSG00000104517.13	LM	0.216468373305651
ENSG00000162378.13	LM	0.216282821445035
ENSG00000260095.1	LM	0.216255604115212
ENSG00000267023.6	LM	0.216252878208973
ENSG00000204220.12	LM	0.216246156977631
ENSG00000085433.17	LM	0.216200434810186
ENSG00000011114.15	LM	0.216159427929841
ENSG00000071537.14	LM	0.216063259375876
ENSG00000161179.14	LM	0.216007154929207
ENSG00000215421.10	LM	0.215800310373128
ENSG00000162385.11	LM	0.215719583992099
ENSG00000099624.8	LM	0.215642362075659
ENSG00000286977.1	LM	0.215533819825268
ENSG00000291214.1	LM	0.215504025891342
ENSG00000167397.15	LM	0.21542609851644
ENSG00000254858.10	LM	0.21523398758581
ENSG00000100731.16	LM	0.215216239632611
ENSG00000272054.1	LM	0.215211035258738
ENSG00000152223.16	LM	0.215183435417451
ENSG00000213433.5	LM	0.215132636462391
ENSG00000256053.9	LM	0.215058322653434
ENSG00000170776.22	LM	0.214886482917015
ENSG00000152133.17	LM	0.214691008963641
ENSG00000071859.15	LM	0.214676623617674
ENSG00000176087.16	LM	0.214499539038514
ENSG00000253520.1	LM	0.21445253258412
ENSG00000134987.13	LM	0.21444632625405
ENSG00000186174.13	LM	0.214312297125897
ENSG00000035928.17	LM	0.214166341665286
ENSG00000154485.5	LM	0.214002392094483
ENSG00000248527.1	LM	0.213907688137476
ENSG00000233008.8	LM	0.213896662984858
ENSG00000204673.11	LM	0.213853331558522
ENSG00000145391.14	LM	0.21385177499203
ENSG00000261889.1	LM	0.213667783733678
ENSG00000125901.6	LM	0.213350945504775
ENSG00000262919.8	LM	0.213304353152778
ENSG00000132507.18	LM	0.213296906058743
ENSG00000177119.17	LM	0.213290742568256
ENSG00000160563.14	LM	0.213258449846503
ENSG00000123066.9	LM	0.213211330582924
ENSG00000175054.16	LM	0.213173786030416
ENSG00000151553.16	LM	0.213144146541193
ENSG00000167088.11	LM	0.213078101895476
ENSG00000090273.14	LM	0.213059241406369
ENSG00000174886.14	LM	0.212999732260135
ENSG00000072506.14	LM	0.212976679708485
ENSG00000140386.13	LM	0.212850135093507
ENSG00000009413.17	LM	0.212840964855819
ENSG00000164897.14	LM	0.212832727236895
ENSG00000125356.7	LM	0.21262588871106
ENSG00000184261.5	LM	0.212546902841727
ENSG00000225131.2	LM	0.212498394781366
ENSG00000262089.1	LM	0.21248695287481
ENSG00000091157.15	LM	0.212448642570217
ENSG00000145833.16	LM	0.212318231826157
ENSG00000147050.18	LM	0.212115152838536
ENSG00000131725.14	LM	0.211973731812792
ENSG00000181315.11	LM	0.211929232576167
ENSG00000149308.17	LM	0.211901909517222
ENSG00000183207.15	LM	0.21185556176197
ENSG00000179967.11	LM	0.211787737405003
ENSG00000160075.12	LM	0.211781653824804
ENSG00000164168.8	LM	0.211771579880874
ENSG00000110048.12	LM	0.211742559189293
ENSG00000134825.16	LM	0.21173168289359
ENSG00000118873.17	LM	0.211676343023455
ENSG00000092148.14	LM	0.21162778170583
ENSG00000107960.12	LM	0.21154509003944
ENSG00000144747.17	LM	0.211500129970735
ENSG00000121879.6	LM	0.211403191046585
ENSG00000218283.2	LM	0.211278710123724
ENSG00000143543.15	LM	0.211277214204841
ENSG00000171988.20	LM	0.211259411011919
ENSG00000170917.14	LM	0.211233791260174
ENSG00000074755.15	LM	0.211133976303864
ENSG00000036257.14	LM	0.211132188672602
ENSG00000264350.1	LM	0.211072708406354
ENSG00000172336.5	LM	0.211020081056095
ENSG00000115307.17	LM	0.210915081642252
ENSG00000175826.12	LM	0.210582070273668
ENSG00000189079.18	LM	0.210497177844784
ENSG00000135392.19	LM	0.210451220411659
ENSG00000261221.5	LM	0.210439469259123
ENSG00000164164.17	LM	0.210378244845991
ENSG00000137288.10	LM	0.210304697447858
ENSG00000122566.22	LM	0.210304216783414
ENSG00000256282.2	LM	0.210241637515023
ENSG00000146350.14	LM	0.210162012292428
ENSG00000168061.17	LM	0.210094021023017
ENSG00000151414.15	LM	0.210082370766135
ENSG00000073614.13	LM	0.210067554438796
ENSG00000245275.9	LM	0.209993253711373
ENSG00000124486.15	LM	0.209989156473799
ENSG00000173681.17	LM	0.209983006137641
ENSG00000128228.5	LM	0.209976514449598
ENSG00000178385.15	LM	0.209963494314877
ENSG00000077463.15	LM	0.209891044425141
ENSG00000160783.19	LM	0.209761675875043
ENSG00000153339.15	LM	0.209718114276298
ENSG00000130332.15	LM	0.209706979402049
ENSG00000175105.8	LM	0.209616549171331
ENSG00000116586.12	LM	0.209555914635381
ENSG00000182224.12	LM	0.209547270926905
ENSG00000185129.8	LM	0.209481176960543
ENSG00000075539.15	LM	0.209448016654075
ENSG00000165724.6	LM	0.209385675982174
ENSG00000187240.17	LM	0.209351462227723
ENSG00000106588.12	LM	0.209332104556623
ENSG00000186010.19	LM	0.209291355443851
ENSG00000168813.17	LM	0.209202423200892
ENSG00000116641.18	LM	0.209123762998017
ENSG00000169967.17	LM	0.209072364664042
ENSG00000130204.13	LM	0.20904358272508
ENSG00000235865.2	LM	0.208944447957731
ENSG00000029725.17	LM	0.208793902450329
ENSG00000134255.16	LM	0.208748115759319
ENSG00000131023.13	LM	0.208702767473249
ENSG00000245112.2	LM	0.208661301692008
ENSG00000128626.12	LM	0.208648700456777
ENSG00000204406.14	LM	0.208592834638701
ENSG00000005810.20	LM	0.208491600933697
ENSG00000254109.6	LM	0.20845093502305
ENSG00000172007.7	LM	0.208402883237036
ENSG00000196860.8	LM	0.208224567877604
ENSG00000123636.19	LM	0.208194787327064
ENSG00000177600.9	LM	0.207947936135761
ENSG00000115685.15	LM	0.207933619807956
ENSG00000160741.17	LM	0.207899085663832
ENSG00000133895.19	LM	0.207888129499674
ENSG00000288722.1	LM	0.207888051856256
ENSG00000134250.21	LM	0.207852562497646
ENSG00000213385.3	LM	0.207824681042928
ENSG00000174373.17	LM	0.207715645677245
ENSG00000115808.13	LM	0.207684979175649
ENSG00000086758.17	LM	0.207604904893513
ENSG00000175104.15	LM	0.207594776249043
ENSG00000137161.18	LM	0.207392815719729
ENSG00000155008.16	LM	0.20737285167327
ENSG00000072803.18	LM	0.207305973806387
ENSG00000241399.7	LM	0.207264842673682
ENSG00000272886.6	LM	0.207165251420286
ENSG00000071626.17	LM	0.207119210466317
ENSG00000214748.2	LM	0.207105540174552
ENSG00000114933.16	LM	0.207070278548972
ENSG00000139697.14	LM	0.207050077223933
ENSG00000115539.14	LM	0.2070021898582
ENSG00000109787.13	LM	0.206872323937874
ENSG00000173889.16	LM	0.206774640685731
ENSG00000255585.3	LM	0.20671486165938
ENSG00000100354.21	LM	0.206674952588062
ENSG00000279425.1	LM	0.20666821733001
ENSG00000173113.7	LM	0.20663142837507
