Gene	mean_raw_r_sq	best_raw_r_sq	mean_rmse	min_rmse	cor_value_R2_RMSE	cor_pvalue	cor_padj_BH
ENSG00000151882.11	0.00174820840946235	0.0802149271043457	1.56715270676918	1.27161087564163	0.247452620465665	0.688179137392871	0.967012405394157
ENSG00000253372.5	0	0	3.4227722466894	1.27194401136263	NA	NA	NA
ENSG00000176490.5	-0.0121068596353267	-0.0033182677345398	1.384947199653	1.27203709023673	0.280071872350989	0.648119814652702	0.964472538597345
ENSG00000139737.23	-0.022176147757765	0	1.34228072819508	1.27210151788975	0.268635693176531	0.662121998513317	0.967012405394157
ENSG00000279162.1	-0.0371718750232287	0	3.06658613913705	1.27250102970132	NA	NA	NA
ENSG00000290588.1	-0.0264247237528955	0	2.77993549073765	1.27266910217467	-0.11697211389746	0.851406809303846	0.984108288653312
ENSG00000135063.20	0.00574267462928277	-0.0347011110127713	1.35262662533549	1.27315976240212	0.673268982059763	0.212861298968432	0.898655168937119
ENSG00000145681.11	0.0293715947187486	0.00405101023996857	2.05255280830651	1.27370033507467	-0.008505355806517	0.989170775214389	0.999067648208229
ENSG00000258949.1	-0.0393122507819529	-0.167723640699145	3.4313494826653	1.27370231128077	0.891019561082285	0.042474356983464	0.702741538591256
ENSG00000104237.11	0	0	1.59238133647968	1.27382888481877	NA	NA	NA
ENSG00000122121.12	-0.00798389834519431	0	1.8404883152686	1.27423926889795	0.221938536622522	0.719756362345254	0.970661374868157
ENSG00000101197.13	0	0	3.14018418790842	1.274312230073	NA	NA	NA
ENSG00000286536.1	-0.106496877081266	0	3.38214882693218	1.27451380308153	0.560631743958407	0.325572537707667	0.922005784001671
ENSG00000204965.9	0	0	2.44192939726049	1.27462228106731	NA	NA	NA
ENSG00000179456.12	-0.036381520921578	0.0402380155625756	1.54218125894787	1.27509096129424	-0.912245940158929	0.0307917149055808	0.658744042754231
ENSG00000290788.1	-0.0162032622639763	0	2.4192911281001	1.27572868584309	NA	NA	NA
ENSG00000226386.1	0.00310326289147358	-0.00294754956655008	3.47846475966782	1.27573664927253	0.62851978494199	0.256105139525684	0.903367669698492
ENSG00000196747.5	0	0	2.92704188959836	1.27588605143185	NA	NA	NA
ENSG00000052850.8	0	0	2.76302813822075	1.27630153865476	NA	NA	NA
ENSG00000278558.5	-0.0431489741921753	0	2.92993182375772	1.27635078909825	0.480435077163861	0.41271390424274	0.94292723294747
ENSG00000204866.9	-0.0163480045589574	0	1.98746135638897	1.27665438359862	0.325823549576749	0.592610306110819	0.956288387496901
ENSG00000261420.1	0	0	3.68497339940721	1.27666775254845	NA	NA	NA
ENSG00000157064.11	0.00630467751806951	-0.017010619432964	1.35792915285151	1.27677349345394	0.683360019822091	0.203420863158515	0.89137532392138
ENSG00000261390.8	0.0139565132239736	0.0486305133346544	3.57118975367718	1.27701209731335	-0.828735750517934	0.0828609697264666	0.784507574412608
ENSG00000280401.1	0.00166842012198649	0	3.51617577085054	1.27708152359312	NA	NA	NA
ENSG00000172987.14	2.22044604925031e-17	1.11022302462516e-16	3.09836857894975	1.27728193370352	NA	NA	NA
ENSG00000285730.1	0	0	3.23640656779182	1.2777950383625	NA	NA	NA
ENSG00000254042.2	-0.0200105739542648	0	3.24639595932447	1.27792758563074	NA	NA	NA
ENSG00000141314.13	-0.00752200693203866	-0.0117991092888765	1.53301325400843	1.27806379498215	0.561288631437158	0.324880150634648	0.921896369903419
ENSG00000282221.1	0.000232566887402674	0	3.26195019746622	1.27855671519452	NA	NA	NA
ENSG00000116031.9	0.00626240601474846	0.0149964087403799	1.48514111484432	1.278582028722	0.129915422705967	0.835053040037713	0.982924136849398
ENSG00000156486.8	-0.0880809129134685	-0.380698218154646	3.41470212074823	1.27896543938003	0.896324541849572	0.0394435556362575	0.691965775971745
ENSG00000261924.1	-0.0178700946276782	0	3.31811705453233	1.2792449208073	NA	NA	NA
ENSG00000106113.19	-0.403086543545727	-0.482958814033528	2.57577149097935	1.27945295623338	0.717698304829347	0.172226529816975	0.871254047923386
ENSG00000158428.4	0	0	3.12434766171473	1.27956576533091	NA	NA	NA
ENSG00000174175.17	-0.0205306276680865	0.0347466367205416	1.49655804304245	1.28027588760001	-0.953851628888693	0.0118178666247309	0.504760528087131
ENSG00000116544.12	-0.03785411728897	0	1.39471620586929	1.28072779448365	-0.555944902760261	0.33052342302723	0.923891407493697
ENSG00000140323.6	-0.00682103643974816	-0.0341051821987408	1.43329399406293	1.28121731080139	NA	NA	NA
ENSG00000164756.13	0.241953714518574	0.344279006822305	1.43593814593316	1.28155444603851	-0.345845530063828	0.568598633470175	0.954103266192879
ENSG00000290057.1	-0.00397077444925276	0	3.74095412513448	1.28164935301645	NA	NA	NA
ENSG00000152953.13	-0.0121448049031515	0.0242221967749099	1.41316013878317	1.28174494541417	-0.42168924088623	0.479454999455452	0.950443871520596
ENSG00000267336.1	-0.192280397821628	0	3.88501061409964	1.28230391265104	NA	NA	NA
ENSG00000088053.11	-0.0120073444392642	0.013881980004954	3.43144131996753	1.28282910099823	0.419661706869799	0.481796997655997	0.950443871520596
ENSG00000168754.15	0.000865118182430069	0.0835994298993734	1.47566414679675	1.28287699960143	-0.912492175640493	0.0306633709833727	0.658109929615745
ENSG00000214955.5	0	0	3.66480528930163	1.28298804760073	NA	NA	NA
ENSG00000236993.2	0.000567236835740403	0	4.12412959339693	1.28307712258063	0.0142646975131241	0.981838239002979	0.998650724899888
ENSG00000131668.14	0	0	3.39009922467792	1.28352283616632	NA	NA	NA
ENSG00000260439.1	-0.0616281176935313	-0.0656194622931856	3.98556463843235	1.28365599824967	-0.146593918947507	0.814021505198083	0.979392750720287
ENSG00000102003.12	-0.0156951646387967	-0.00675391228494848	1.38764013619087	1.28387831292706	-0.885676266815348	0.0455981483091212	0.707640031987988
ENSG00000231345.3	-0.00276901108003251	-0.0124507928957922	2.00530643349521	1.28428428057831	0.384196527368929	0.523141641767789	0.951917376537786
ENSG00000170369.4	-0.0151357125085847	0	1.97880386636927	1.28447201542117	NA	NA	NA
ENSG00000290885.1	-0.0149205798445091	0	1.49236110742877	1.28476305694235	0.139400478726286	0.823086331473765	0.981528776811155
ENSG00000189166.6	-0.00756752947329562	0	3.67675757493505	1.2848981233942	-0.35891157429358	0.553029660521815	0.952582068403015
ENSG00000228140.2	0	0	3.27470666388056	1.28566909306698	NA	NA	NA
