Gene	mean_raw_r_sq	best_raw_r_sq	mean_rmse	min_rmse	cor_value_R2_RMSE	cor_pvalue	cor_padj_BH	RMSE	R_squared
ENSG00000197283.18	0.0400312441639079	-0.0852709481366198	0.478022451932974	0.420375299896264	0.249480758106552	0.486978315949535	0.918852357860504	0.484391238917531	0.149191534792674
ENSG00000198677.13	0.113234374936885	0.226562772510425	0.419766072406942	0.340184129590169	0.24117955274839	0.502051597155354	0.921550357045873	0.479342082421562	0.105798698402186
ENSG00000198898.16	0.0675824266608157	0.0537565086769179	0.31065652404336	0.273864081581568	-0.43463041294411	0.209406046472139	0.791563326308483	0.345364906851015	0.119181708641897
ENSG00000203709.14	0.06764209952129	0.129327808589457	1.08276813153955	0.941248807202655	-0.486288115822978	0.154115325867265	0.75045924668786	1.03527103417432	0.14016683180983
ENSG00000204149.16	0.101536010966067	-0.0215253782179936	0.648036481242828	0.564652204995074	-0.0260450291947978	0.943065130516037	0.995404445397545	0.772195532310787	0.107617787216997
ENSG00000205213.14	0.0031693659779067	-0.0233041463717414	0.910617106574627	0.794361062350347	0.629746651142571	0.051026499673689	0.583884732682282	0.695310144107099	0.117652978663404
ENSG00000205746.10	0.0542242145725367	0.137491021563412	1.28729165529751	0.849547444115304	-0.456984418025878	0.184251508134098	0.772539149264438	1.02984528402521	0.100702021804506
ENSG00000206561.14	0.060377291282272	0.103721491141606	0.640033402028517	0.54978229480315	0.0968251849155749	0.790169460642063	0.977626027469024	0.665420385841862	0.144390745831797
ENSG00000213018.2	0.0306589773472238	0.0359614497143506	2.99017744019366	2.34934720869166	0.46492469474009	0.175768094399553	0.767658327924417	2.85229094617518	0.113408719761152
ENSG00000215388.3	0.126512503031906	0.226709547114413	0.549517630156246	0.4590665432087	-0.284434994001581	0.425740144728644	0.900263323619736	0.618570838491144	0.169246829649599
ENSG00000215908.12	0.119004887957216	0.216687304250577	0.846367598338636	0.734291579045691	-0.477203198966906	0.163114886245487	0.75759699777007	0.840099750864493	0.102953039506013
ENSG00000223374.1	0.0704511134630589	0.167555660597568	0.833280521338515	0.543126666726843	-0.097693534759282	0.788323342127353	0.977626027469024	0.740315678025547	0.10687427917045
ENSG00000224138.1	0.0310280101220184	0.0672953058321035	0.475795768905075	0.321807802638494	-0.302607812373732	0.395403762130609	0.8888744246651	0.738404877646704	0.117929459734193
ENSG00000224415.1	0.0124594105900683	0.0179011528070807	0.850014113846121	0.407265906335287	0.178948913439806	0.620845554511522	0.948847862573997	0.467239541698892	0.118394624620996
ENSG00000225067.4	0.0607434561652668	0.0360568671963077	0.596574119530074	0.504025464542834	0.0187995183678501	0.958890584591492	0.997173671599768	0.447916115190384	0.106027709664388
ENSG00000225137.1	0.0303715582735626	-0.00665274535499871	0.722632516257674	0.429342301135141	-0.174619721385677	0.629455186871864	0.949067912070219	0.468383954389053	0.141845359671542
ENSG00000226029.1	0.084237515621121	0.10225594245907	0.540870342266795	0.483677936377582	0.460034054547418	0.18096528585808	0.769928934238735	0.470802109515537	0.167874173013854
ENSG00000226245.1	0.0367502857147019	0.0629181291118264	0.835079715039835	0.569632685618684	-0.0972957564572214	0.7891689046514	0.977626027469024	0.606054187366611	0.129798986123703
ENSG00000227782.2	0.0657232304329905	0.112811398520817	0.796649639387272	0.411189268749877	-0.233638860161165	0.51591178195881	0.925781994802995	0.557588464510479	0.133838551778387
ENSG00000228302.2	0.0455294731344252	-0.0343802199377832	0.607993285849882	0.509072925703463	-0.199392936401811	0.580759331998683	0.938938499487062	0.577617650633857	0.201984485574198
ENSG00000229152.2	0.172696906984431	0.193218639788937	0.640241416336628	0.572440016970655	-0.705807301757383	0.0225611931389791	0.480238042343258	0.709615113538353	0.174228022702484
ENSG00000229487.1	0.0574096136093033	0.0731081592943084	4.30972381890397	3.21688509976409	0.208679788315559	0.562877706195692	0.935495088744409	6.25277227477428	0.174016502629982
ENSG00000229816.1	0.0441918246429577	0.0562034054698742	1.56739041058876	0.602057994114499	-0.407921535394746	0.241917814478164	0.815237801034034	0.597616484356676	0.171613737219604
ENSG00000230202.1	0.0353459187923691	-0.0349702045270435	0.884051305391431	0.741671198164918	0.0838916838070278	0.817773027961219	0.981701972534761	0.683408672170799	0.127536163521552
ENSG00000230565.1	0.100814797542873	0.107583054639769	0.568606922109245	0.507263641438131	-0.0696861674979156	0.848299620181466	0.98629279812263	0.718405247709265	0.111397315350037
ENSG00000230590.13	0.145748601109389	0.211938045410879	0.464051481973176	0.335120530780956	-0.34881025748892	0.323232629074013	0.858663728261364	0.593657736540661	0.13265418016177
ENSG00000231731.7	0.128808746651128	0.10228136605715	0.541119256139855	0.446647702192566	-0.476957321458566	0.163362733583394	0.757679361758481	0.595583875195114	0.129200161282256
ENSG00000232043.1	0.165293256287956	0.312442089073712	1.33695394122315	0.72259500951709	-0.523525938179249	0.120417948938198	0.704265552001349	1.13820953508723	0.211198034140757
ENSG00000233178.7	0.0554199657741772	0.0889587227869018	0.907895572393703	0.612618724314762	-0.0328048883075561	0.928316483012995	0.994720925482559	0.563884953211344	0.153945085583084
ENSG00000235065.1	0.115639634813091	0.219494509290996	0.54579526041102	0.447296715303567	-0.210220145183842	0.559932464123467	0.93481584334208	0.490823039262122	0.107214263302038
ENSG00000235681.1	0.0633904690544107	0.139854513783231	2.03543822366167	0.769072003057283	-0.303502327831905	0.393938148298618	0.888797426167301	0.731666044313467	0.279755918859551
ENSG00000239672.8	0.0858581857544582	0.0550177166665762	0.569201642421151	0.465471230863765	-0.0590529226665402	0.871271266511389	0.989128465819217	0.455358643818869	0.155405289755613
ENSG00000239763.2	0.036187362020178	-0.0335008162884538	0.884066375358809	0.589898478063507	0.00999385379679999	0.978140628157689	0.998732072296745	0.785821811338911	0.100759539149573
ENSG00000241170.3	-0.00196745221488678	0.0176055570111351	0.865440088907907	0.755972370591743	-0.213523381181288	0.553636716369413	0.933510055845613	1.04173884700017	0.11854673615223
ENSG00000241975.1	0.0693793059540145	0.180806730584975	1.41368921076478	0.576954164037093	-0.374473675648211	0.286367854798357	0.842056177767855	0.653301469763301	0.164088189945035
ENSG00000243431.1	0.0505619230832951	-0.022067831296541	0.705788106838328	0.599268979432045	0.0689189200422562	0.849953907102743	0.986318822011152	0.711757040029682	0.117847297517474
ENSG00000244055.2	0.0530440659321934	0.0965624844597184	0.582704776861567	0.503723187422266	-0.142178745108263	0.695195231286456	0.961465457803294	0.71953553528236	0.114542258014278
ENSG00000245598.7	0.00495126451124759	-0.114700236359623	0.807413568698715	0.527234531834502	0.298690471541559	0.401852936658529	0.891492050888184	0.524977948107638	0.249368221913186
ENSG00000245711.2	0.0774254578213495	0.0820277313542901	4.34746569470592	3.3222175824745	-0.072097268412919	0.843104465274851	0.986002626299419	4.79270895111341	0.106775547123436
ENSG00000248019.3	0.0884025460694376	0.173967607518397	0.669119699918676	0.625015162799705	-0.523841281644933	0.120154253345648	0.704162693458268	0.843470168334239	0.158750662824241
ENSG00000253854.1	0.11493831416218	0.114472820090679	0.623074497490651	0.502330260582375	-0.155113612742513	0.668735694381545	0.955173839566989	0.593374714548943	0.132601740967482
ENSG00000254206.6	0.0272732358853733	0.0306483381419304	0.728477894306173	0.613116358377891	-0.450953928315049	0.190852632508912	0.779758821280611	0.770561810801395	0.146887141273083
ENSG00000254612.2	0.0483436526360674	0.116440679380852	0.459177838833863	0.371967039543234	-0.114719872211772	0.75232694336399	0.972282606482054	0.40543571306823	0.170749416797241
ENSG00000257270.1	0.0988727965876842	0.156094410692751	0.690239694622278	0.622713059576292	-0.370520679132112	0.291891874563379	0.844005934220465	0.709004428571779	0.185358059319199
ENSG00000259668.6	0.0858223131604492	0.109128078728188	1.30635043130511	0.655057841848633	-0.598098916983942	0.067783993566661	0.625280492379134	0.736743172409722	0.142270391552798
ENSG00000263272.1	0.0615194255222075	0.158541118106866	0.577177291872728	0.503927159204846	-0.350652167771407	0.320508441878785	0.857173990947698	0.574997412129681	0.108027001489223
ENSG00000263326.1	0.0205691089473029	-0.341505204463094	4.16892322535707	1.8957039749076	0.818611955999703	0.00378103628911267	0.244605863984557	4.07505677942445	0.100489105950055
ENSG00000263345.1	0.0265894561437334	0.110216322135564	0.771044301903327	0.637402371837728	-0.693409215739346	0.0261711816434946	0.499760172168442	0.671240866350392	0.11832126047442
ENSG00000263916.1	0.00588718923568015	0.171566071213303	1.9005719402125	0.659974021864396	0.307087561523048	0.388090355581712	0.887640134671777	0.805831947814339	0.160543467222471
ENSG00000265791.1	0.00291403663450015	0.115171137360527	1.67275251139637	0.635141736705896	0.0457821805242718	0.900061128352677	0.991630125604941	0.716410543866716	0.116906826685769
ENSG00000267119.1	0.0606006116472681	-0.030196695339952	0.757073800475459	0.646958293686912	0.0748008019725185	0.837285694164896	0.985029397598688	0.705903367199494	0.10670608468864
ENSG00000267152.1	0.0623956848901057	0.0725843582403357	0.745414187619674	0.443236582648887	-0.12157855646775	0.737943310380269	0.969997359855263	0.859371663639077	0.103561092863426
ENSG00000267904.1	0.191060711869122	0.199360607695033	0.721498097485959	0.624991387846703	-0.674021820457948	0.0325788452991156	0.527974816354119	0.838492285261687	0.114343985468781
ENSG00000270060.1	0.0426443357506305	0.108885242037194	0.578443456838825	0.446581159158939	-0.510227328700674	0.131867572627183	0.720337105863308	0.56599134945249	0.122005989791531
ENSG00000270344.4	0.0367192009073353	-0.00406317698816938	0.567440776061684	0.501778928925571	-0.248471358291163	0.488800678920305	0.918852357860504	0.527262858392609	0.125776719630721
ENSG00000270614.1	0.0276841383920132	-0.253080650347935	4.58732334919621	2.9040524729386	0.560502829429634	0.0919183497879973	0.669468599118173	4.62004379606581	0.131798887150169
ENSG00000272072.1	0.0583446636296373	0.183329886896812	0.606957089289821	0.483864631386732	-0.379537153906114	0.279374981220214	0.83796220982949	0.682826542762645	0.135396081644502
ENSG00000272316.1	0.0302969207963507	-0.0269449006809588	0.622463573887812	0.516500258476301	0.256248396708671	0.474836273883786	0.914257142327119	0.572904119111876	0.119521653377095
ENSG00000273218.1	0.0103977581775124	0.0257584758154109	0.670597560679921	0.533596012607231	0.210363282256403	0.559659081784217	0.934692176546358	0.659341474214839	0.28034068724318
ENSG00000273759.1	0.0339338247087898	0.0520213258811875	0.651120785205099	0.561439343813271	0.0513733896721218	0.887916834970068	0.990674175155978	0.57775504306961	0.141356898898865
ENSG00000277687.1	0.0976306163629651	0.140502277500866	0.70471385452743	0.60297097822724	-0.390996809186535	0.26389485079219	0.830584186453818	0.548182132253426	0.174737386397633
ENSG00000277791.5	0.0744641799760114	0.0923427359920503	0.469532206518564	0.394664553289921	-0.56625566452879	0.0879157638563372	0.661909404652656	0.402265175620091	0.135836390864902
ENSG00000278576.1	0.0544435523339365	0.0132640425073204	0.994271703593397	0.524275578393533	-0.237585740267582	0.508637529579776	0.924154523155244	0.55917566239196	0.166020281439856
ENSG00000279159.1	0.1713259584157	0.247500569694058	0.538597594766364	0.451227674706896	-0.00822409358198144	0.982011012020401	0.998938949831705	0.560687945106065	0.261736184132409
ENSG00000279348.1	0.0816119549879121	0.0853396320010182	0.68376514509762	0.583459763794804	-0.618618000941532	0.0565633235181598	0.601564078415617	0.643018574095421	0.146856926832578
ENSG00000279789.1	0.0673784308378224	0.0973038902367811	0.662566745193536	0.533087773899463	-0.411432426488493	0.237492001189411	0.811552729838914	0.686662988748451	0.13168949502276
ENSG00000280007.1	0.0764952615926701	0.110610553523465	0.552828350762599	0.469191122113747	-0.201310804887627	0.577049202778975	0.937891551026027	0.644209317977938	0.120128647393931
ENSG00000280063.1	0.163343458655957	-0.244181710666762	0.741421262025188	0.616484004304806	0.442781061166281	0.200016869379028	0.784707806774847	0.935260477711814	0.122691843894311
ENSG00000280138.1	0.132879877283133	0.0600900900178704	0.591850480597274	0.46878383031029	0.0777485691624563	0.830949357724443	0.983932957299851	0.590665017465597	0.143368325193609
ENSG00000280231.1	-0.0200230756969564	-0.0485042578729755	1.01001284781731	0.561158179307358	0.19004940585983	0.598960082472004	0.943542128019884	0.629109355664941	0.11513856001135
ENSG00000280388.1	0.0575315358148547	0.26464603290869	1.31137599281786	0.595638687833283	-0.108293672570905	0.765866257625589	0.975667589611167	2.85992628540483	0.136663443843412
ENSG00000281026.1	0.0918044096845631	0.152974627687472	0.559948115003631	0.472858281825631	-0.427187194484157	0.218198086302415	0.796646552515663	0.655641535574606	0.10784650942654
ENSG00000281332.1	0.0169431329141598	0.0280040987492682	0.643018534693528	0.541138560653518	-0.453510243033861	0.188037750078328	0.777334393822342	0.458922351436302	0.12119985067996
ENSG00000283341.4	0.00643369735799062	0.00269141324002464	0.631758181006179	0.528057446189305	-0.00654664711149523	0.985679823196689	0.998938949831705	0.596805910937883	0.111675530481769
ENSG00000286018.1	0.0768692361622415	0.202723892997827	0.612060862929999	0.511172362162906	-0.399698818081424	0.252462662408732	0.822160441717383	0.693676542946596	0.201913021831408
ENSG00000286214.1	0.0442034429746317	-0.0158520849300796	2.01583370431204	1.11053378332461	-0.39876044580013	0.253681976793152	0.822900657515386	1.17573698095692	0.104713638667144
ENSG00000286599.1	0.0488678000050983	0.159519366042698	0.465728851856572	0.409570520391465	0.12061885369313	0.739951647348135	0.970164079801163	0.58852483908342	0.152603789556535
ENSG00000286721.1	0.0366854473245507	0.00249337940583383	5.9580437615311	3.47524757404673	0.234709063533458	0.513935113649729	0.925781994802995	6.29973466121452	0.10340121019605
ENSG00000286808.1	0.067012044288799	0.122780565906907	0.601196336468617	0.542861062813223	-0.430370175336963	0.214412875624371	0.793961332933044	0.67107322285175	0.118639380019471
ENSG00000289443.1	0.153528383933433	0.270752633592563	0.577333472415011	0.480409146375374	-0.669315853015091	0.0342809805178992	0.531821665574238	0.605765639361834	0.223341476329767
ENSG00000290600.1	0.0727660566694099	0.120584600644226	0.766200362807329	0.700942346650823	-0.103276690005957	0.77647651453086	0.976553830874979	0.98664774344615	0.11667537726143
ENSG00000290926.1	0.0396073305109757	0.055678796250011	0.576423882479433	0.436508110802769	-0.237870349529609	0.508114648889638	0.924154523155244	0.581633033938751	0.133033486377727
ENSG00000291091.1	0.0465509896984737	0.0775251088000486	0.471905398282846	0.38311100955518	-0.467811582684111	0.172742348728716	0.76739993037554	0.569660840085902	0.100225138411804
ENSG00000291266.1	0.0397478902395605	0.100723069661328	5.1006170061244	3.34465667752786	-0.568391078124716	0.0864589741586498	0.658113523800027	4.59386790239161	0.120838870579918
ENSG00000292277.1	0.0656166709039859	-0.16861067297194	0.86110358828347	0.690557715668584	0.668909721351488	0.0344306426713125	0.531821665574238	1.05038150603194	0.143883586406454
