Gene	RMSE	R_squared
ENSG00000286808.1	0.303798716504885	0.271372033207247
ENSG00000246451.2	0.559543942819627	0.207181341587576
ENSG00000228748.2	0.793127296622293	0.205325289857062
ENSG00000214077.4	0.685037386314865	0.193125178620267
ENSG00000244218.3	5.16652928267144	0.186428528984321
ENSG00000285979.1	0.664347169929119	0.185598015497182
ENSG00000273343.1	0.514701499942135	0.18231342504834
ENSG00000259668.6	0.982105862081611	0.180969760809114
ENSG00000070444.15	0.205658649271276	0.176162927354952
ENSG00000075975.17	0.310572532156501	0.176115683477381
ENSG00000124549.17	0.635852516536172	0.176047439262194
ENSG00000213445.10	0.441815396266044	0.171776251983472
ENSG00000249456.1	4.14123908467084	0.171372595842601
ENSG00000289177.2	3.70205781288718	0.16821569747257
ENSG00000110844.14	0.299714727825847	0.16606384158221
ENSG00000277476.1	0.359772809578565	0.16584081575898
ENSG00000262678.1	4.23089802989677	0.165098603820953
ENSG00000260231.2	0.394193356304828	0.16398091262814
ENSG00000280407.3	0.643021412404875	0.163556833977165
ENSG00000151718.16	0.479784433584237	0.160589176526068
ENSG00000258682.1	0.550295305166622	0.160325865068471
ENSG00000244687.13	0.321733484455853	0.157427391319396
ENSG00000280927.1	0.551725525294374	0.156535324034115
ENSG00000267152.1	0.506141289274411	0.154723061590614
ENSG00000072134.16	0.457770995555865	0.15295683033762
ENSG00000287202.1	0.654382120604289	0.151870056845794
ENSG00000085382.12	0.382982542153744	0.150179818352115
ENSG00000228137.1	0.812704305100075	0.149079093161114
ENSG00000111145.8	0.420080124357854	0.148939357909666
ENSG00000264290.1	2.6502076810693	0.147977751827621
ENSG00000225674.1	5.13995606148211	0.147334703259322
ENSG00000198355.5	0.319210776648701	0.147180251681067
ENSG00000129317.15	0.278930509435944	0.146224390456961
ENSG00000070366.14	0.417787298568353	0.145833379480307
ENSG00000096070.19	0.309487739231705	0.144273573375886
ENSG00000166925.9	0.276021977247234	0.143132727019188
ENSG00000281026.1	0.41245956284434	0.143028828672724
ENSG00000196387.10	0.476935822520052	0.140986740497251
ENSG00000228492.2	0.867300994126586	0.139659382578868
ENSG00000167508.12	0.316100988349146	0.139483839328817
ENSG00000255423.1	0.818292516422478	0.139145550071025
ENSG00000226525.5	0.38630460112737	0.138076734375193
ENSG00000246250.3	0.650246921925167	0.135217020013937
ENSG00000171988.20	0.370948212213666	0.13447379567757
ENSG00000200924.1	6.10066217146155	0.134135100494092
ENSG00000284697.1	5.6801315340105	0.131614861277688
ENSG00000260025.2	0.562798678087347	0.131396385627854
ENSG00000269984.1	0.588184851142798	0.131029956516195
ENSG00000205560.13	0.544530944712034	0.129747426470739
ENSG00000284862.3	0.669660783042933	0.129672825737362
ENSG00000252690.3	0.67562013462276	0.129114970866126
ENSG00000182400.15	0.459099378462935	0.128626479854492
ENSG00000158805.12	0.325547632469294	0.128577612688908
ENSG00000131781.13	0.570977387586431	0.127806156835382
ENSG00000291027.1	0.670419601270783	0.127508784579742
ENSG00000164118.13	0.281896786310812	0.126947146007763
ENSG00000270871.1	0.649893197635158	0.126842291390736
ENSG00000109606.13	0.265225853925858	0.126751401221622
ENSG00000121577.14	0.621789051572859	0.126268574708198
ENSG00000280067.1	0.508557831164971	0.126110773297987
ENSG00000144674.19	0.347113760972848	0.12512463661877
ENSG00000163116.10	2.64953674107066	0.125006464513372
ENSG00000287166.1	2.77755065245492	0.124757587012748
ENSG00000266714.11	0.661996853226901	0.123619279362569
ENSG00000167985.7	0.294186067115137	0.123176607265534
ENSG00000178852.16	0.427598798750694	0.123089294792445
ENSG00000279382.1	0.630095447849048	0.122316288066051
ENSG00000237641.1	4.91567765246908	0.121245856065445
ENSG00000289913.1	0.819928675249856	0.119880406843706
ENSG00000197594.14	0.646581103899302	0.11753740009719
ENSG00000183458.15	1.07405567935067	0.117534587766753
ENSG00000171135.15	0.248188827864895	0.116071890093374
ENSG00000158481.13	0.982322202080716	0.115592563354364
ENSG00000132155.14	0.48786158990705	0.115258053647373
ENSG00000174953.14	0.250276280559659	0.11525550798702
ENSG00000060339.14	0.223001131348446	0.114627058637038
ENSG00000121797.10	0.777323941331104	0.113298060320535
ENSG00000257270.1	0.518054085963156	0.112223545112412
ENSG00000076928.20	0.451933253766995	0.112162883717416
ENSG00000176022.7	0.303065638740649	0.11107815908966
ENSG00000146122.17	0.521447706174883	0.111038163126407
ENSG00000241553.13	0.285296738010318	0.110807474917955
ENSG00000273483.1	0.575146179522963	0.110614543737554
ENSG00000154822.18	0.608967781456527	0.109897659540136
ENSG00000060237.19	0.391559295160555	0.109740545580791
ENSG00000224975.1	0.411172311524803	0.109641037601009
ENSG00000112640.16	0.331108011187775	0.109324022570084
ENSG00000279155.1	5.13246977582201	0.108726023626846
ENSG00000246859.3	0.811056862195635	0.107921686836564
ENSG00000265845.2	4.21019669725976	0.107198900451968
ENSG00000255585.3	0.516856428100141	0.106761583019585
ENSG00000181817.6	0.25700859356569	0.10657841733303
ENSG00000271580.1	4.55345197460508	0.106443435101162
ENSG00000131165.16	0.187563935605908	0.106382187378116
ENSG00000105755.8	0.42356511714596	0.105704510711244
ENSG00000253476.1	2.69738762696389	0.105502405357621
ENSG00000242622.4	0.325424422602105	0.105176893192026
ENSG00000113282.14	0.351956694831119	0.105092737693008
ENSG00000166478.10	0.173287457515499	0.105079438033966
ENSG00000168970.22	0.669165093117957	0.104646781875716
ENSG00000281195.1	0.73583073057896	0.102604449515162
ENSG00000232593.8	0.352623973425066	0.102183526729202
ENSG00000173473.11	0.344700565801212	0.101579384824181
ENSG00000263393.1	4.92880833648544	0.101266592616897
ENSG00000184014.9	0.303452850323762	0.101263128373959
ENSG00000124091.10	2.72101568127238	0.101166934051093
ENSG00000263001.8	0.581857220212886	0.100974309483816
ENSG00000213090.2	3.61856738410552	0.100852856225766
ENSG00000270060.1	0.442628143043961	0.100781434953682
ENSG00000112561.19	0.531815138121535	0.100406109693489
ENSG00000156298.13	0.643477870494289	0.100361450107545
ENSG00000178188.16	0.244049257369952	0.100036351491453
ENSG00000114744.9	0.279003820544435	0.0995253260821922
ENSG00000118503.18	0.55257016011047	0.0990210094630263
ENSG00000165837.12	0.634634314755163	0.0985082627910203
ENSG00000287608.1	2.83919913109615	0.0982145436909878
ENSG00000172803.18	0.532691215154192	0.098008178695298
ENSG00000258366.12	0.728137716046913	0.0974625894352259
ENSG00000145833.16	0.267759806912953	0.0968432825115164
ENSG00000281530.1	5.5616576998912	0.0958556406825153
ENSG00000258365.1	0.504720759454825	0.0954626750294415
ENSG00000234969.1	0.663110955207548	0.0954548061326762
ENSG00000165802.23	0.273304731057357	0.0953623560792733
ENSG00000099999.15	0.280357771332051	0.0952632784943084
ENSG00000182224.12	0.681771180638948	0.0952574159045537
ENSG00000206612.1	4.45716758356836	0.0951318042976039
ENSG00000197579.8	0.297999823941776	0.0941432095890705
ENSG00000287110.3	0.58907621704934	0.0940354870430557
ENSG00000231628.1	0.666910604723508	0.0932388773252131
ENSG00000187954.14	0.30553551249521	0.0932045875494198
ENSG00000197043.15	0.204553668828054	0.0927124374531139
ENSG00000287263.3	0.649940714902784	0.0922013122836465
ENSG00000205041.1	2.84485985368456	0.0918530402992027
ENSG00000100147.14	0.297019239196406	0.0917461903867068
ENSG00000162231.14	0.163619510602856	0.0909412836113041
ENSG00000122257.20	0.222447629957332	0.0906593047675485
ENSG00000264188.1	5.3711969793974	0.0898323755604655
ENSG00000082641.16	0.258070286943967	0.0892421351063747
ENSG00000054611.14	0.2520879696874	0.0890711582338634
ENSG00000204161.15	0.821698158469733	0.0889153902885495
ENSG00000152684.11	0.254816809137188	0.0888398932375409
ENSG00000283907.2	0.704651367888773	0.0887082488829136
ENSG00000104756.17	0.305897446127138	0.0881922133661959
ENSG00000259322.1	3.61274905876676	0.0879380902790183
ENSG00000162851.8	0.289665911318268	0.0876235030604665
ENSG00000204758.8	0.365710679661533	0.0876147063231729
ENSG00000204149.16	0.605649166230564	0.0875222816139866
ENSG00000276293.5	0.177571804133485	0.0874928377667443
ENSG00000290842.1	0.35934436298297	0.0873222238987573
ENSG00000290923.1	0.735539365792531	0.0871660144861365
ENSG00000148158.17	0.348814081234506	0.086606768556746
ENSG00000113838.13	0.279522273971062	0.086273298291441
ENSG00000125772.14	0.400131124351368	0.0858819552743663
ENSG00000249669.12	0.940100294788472	0.0855199644820149
ENSG00000132604.11	0.236628095963131	0.0854680173737722
ENSG00000259964.7	6.83750757201495	0.0853151119858294
ENSG00000079387.15	0.243726078079163	0.0852654234204756
ENSG00000279569.1	0.732088927233834	0.0849062082399082
ENSG00000068796.19	0.299200483471669	0.0846802889399508
ENSG00000175782.11	0.394624754551043	0.0843026606692645
ENSG00000181555.22	0.25457429915597	0.0839352319799652
ENSG00000271424.1	4.96683175179918	0.083926688949426
ENSG00000249751.4	0.734101068021856	0.0836563912589506
ENSG00000169136.13	0.40558817753657	0.0835943933428024
ENSG00000225578.1	3.80629780533	0.0834464811225942
