	246330536:246330538	245764148:245764150	246335473:246335475	246355093:246355095	245928032:245928034	246326394:246326396	245858669:245858671	246327336:246327338	246417408:246417410	245915639:245915641	246483764:246483766	245749663:245749665	245953354:245953356	245814414:245814416	246053068:246053070	245863885:245863887	246186941:246186943	245929936:245929938	pam50_subtype	label
00a26384-1b1c-4db4-9664-75fb9b3febdb	0.9818181818181818	0.9206349206349206	0.9	0.951219512195122	0.9836065573770492	0.9682539682539684	0.918918918918919	1.0	1.0	0.987012987012987	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9545454545454546	LumA	Tumor
01661d94-fc16-4456-95cf-a5fa4e1e196c	0.9867986798679867	0.968	0.8781362007168458	0.9842105263157894	0.9786585365853658	0.9595959595959596	0.9792207792207792	0.9802955665024632	0.9776536312849162	0.9439775910364144	1.0	0.9879759519038076	1.0	1.0	1.0	0.98567335243553	0.9888579387186628	0.9388297872340424	Her2	Tumor
02423743-43b4-494b-acd9-1cd3bcd3d395	1.0	0.9701492537313432	0.9130434782608696	0.963855421686747	0.9938650306748468	0.9928057553956836	0.9873417721518988	0.9919354838709676	0.9871794871794872	0.9141104294478528	1.0	0.98015873015873	1.0	1.0	0.9858156028368794	0.9846153846153848	1.0	0.9448275862068966	LumB	Tumor
02bbe1b1-44ff-426b-a40e-47a01bc4cf7d	1.0	0.9464285714285714	0.9285714285714286	0.9230769230769232	0.9777777777777776	0.981132075471698	0.9215686274509804	0.945945945945946	1.0	0.903846153846154	1.0	0.9714285714285714	1.0	1.0	1.0	0.9772727272727272	1.0	0.981132075471698	Basal	Tumor
0361ec21-e83f-40a9-b825-d92487b1239a	1.0	0.9565217391304348	0.8769230769230769	0.9761904761904762	0.9620253164556962	0.9885057471264368	1.0	0.9864864864864864	1.0	0.9506172839506172	1.0	0.9578947368421052	1.0	1.0	1.0	0.9558823529411764	1.0	0.935483870967742	LumB	Tumor
039eaafb-c311-45ff-9df7-30c1b0bab00a	0.9629629629629628	0.9798387096774194	0.8840579710144928	1.0	0.9635036496350364	0.9926470588235294	0.972	1.0	1.0	0.9635036496350364	1.0	0.9943661971830986	1.0	1.0	1.0	0.9891891891891892	0.9927007299270072	0.9738562091503268	LumA	Tumor
040e40de-4c19-423f-98dc-151e2633d085	1.0	0.9903846153846154	0.88	1.0	1.0	1.0	0.9327731092436976	1.0	1.0	0.9186046511627908	1.0	0.9946808510638298	1.0	1.0	1.0	0.9782608695652174	0.9876543209876544	0.9659090909090908	LumA	Tumor
046c3754-b22c-4bce-93c7-29b9da173d33	1.0	0.9710144927536232	0.8913043478260869	0.9752475247524752	0.953125	0.9877551020408164	0.9728395061728397	0.997907949790795	0.9	0.9333333333333332	1.0	0.9844479004665628	1.0	1.0	1.0	0.9953161592505856	0.9917695473251028	0.972	LumB	Tumor
04c428b5-d0b9-4ecf-86e8-8a42dc4cbb5e	0.9923076923076924	0.9574468085106383	0.8924731182795699	1.0	0.984375	0.9615384615384616	0.98	1.0	0.9767441860465116	0.953846153846154	1.0	0.9782608695652174	1.0	1.0	1.0	1.0	0.9705882352941176	0.971153846153846	LumA	Tumor
04de1f79-fdfc-4662-bab2-a3ed667c7dea	1.0	0.9850746268656716	0.8571428571428571	1.0	0.9748427672955976	1.0	0.9497206703910616	0.9905660377358492	1.0	0.9133333333333332	1.0	0.9834254143646408	1.0	1.0	0.9937888198757764	1.0	0.975	0.930379746835443	LumA	Tumor
04ed1bfb-533f-4d97-a7e4-3e7bab103485	0.9705882352941176	0.9598214285714286	0.875	1.0	0.9904761904761904	0.9906542056074766	0.9073170731707316	0.9814814814814816	1.0	0.9583333333333334	1.0	0.971830985915493	1.0	0.995260663507109	1.0	0.975	1.0	0.954954954954955	LumB	Tumor
05b55f88-290a-4abd-bbc3-44561ba1f8b7	0.951219512195122	0.9625	0.9195402298850576	0.9827586206896552	1.0	0.9888888888888888	0.9473684210526316	0.987012987012987	1.0	0.9390243902439024	1.0	0.9910714285714286	1.0	1.0	0.9888888888888888	0.9782608695652174	0.9777777777777776	0.9456521739130436	LumA	Tumor
05ea028e-6b8a-4352-88aa-057494cf5e80	0.9696969696969696	0.9716312056737588	0.8541666666666666	1.0	0.976470588235294	0.9910714285714286	0.9743589743589745	0.9848484848484848	1.0	0.9702970297029704	0.951219512195122	0.9894179894179894	1.0	1.0	1.0	0.9906542056074766	1.0	0.9421487603305784	LumA	Tumor
063a4886-ee4d-43a9-95c1-25a0c0b2d85d	0.9830508474576272	0.972972972972973	0.8227848101265823	1.0	0.972027972027972	0.987012987012987	0.9726027397260274	0.9685534591194968	1.0	0.9490445859872612	1.0	0.9956331877729258	1.0	1.0	1.0	0.9716312056737588	1.0	0.949685534591195	LumA	Tumor
06ae7b4d-2906-4a38-a4ef-1cc937716dcb	1.0	0.9444444444444444	0.675	0.9655172413793104	1.0	1.0	1.0	1.0	1.0	0.896551724137931	1.0	0.9594594594594594	1.0	1.0	1.0	0.9871794871794872	1.0	0.9625	LumA	Tumor
06ce7b93-1264-4219-8a2f-d8f0d295e45f	0.9824175824175824	0.9689922480620154	0.9006479481641468	0.9679715302491104	0.9904610492845788	0.997080291970803	0.98379970544919	0.987012987012987	0.99581589958159	0.9446308724832216	0.9827586206896552	0.9865513928914506	1.0	1.0	1.0	0.9894551845342706	0.9927953890489912	0.967832167832168	LumA	Tumor
071e21e7-a494-4d87-ab48-1cb334e0d992	1.0	0.9652777777777778	0.9411764705882352	0.9230769230769232	0.9565217391304348	0.9864864864864864	0.8979591836734694	0.9838709677419356	1.0	0.9090909090909092	1.0	1.0	1.0	1.0	1.0	0.9855072463768116	0.9864864864864864	0.9473684210526316	LumA	Tumor
073939c1-c857-4340-8a5f-a7b87d2349c3	0.9871794871794872	0.966321243523316	0.9145907473309608	0.9753694581280788	0.9855072463768116	0.9865229110512128	0.9637883008356546	0.9945945945945946	1.0	0.9432432432432432	0.9772727272727272	0.9938775510204082	1.0	1.0	1.0	0.984375	0.9972451790633609	0.955665024630542	Her2	Tumor
081b4937-85e7-44b3-9124-a612f4f2e0ca	0.9714285714285714	0.9367088607594936	0.8	0.9393939393939394	0.9722222222222222	0.9318181818181818	0.946236559139785	0.98	0.8695652173913043	0.9473684210526316	1.0	0.9905660377358492	1.0	0.9866666666666668	1.0	0.9491525423728814	0.975	0.9090909090909092	Her2	Tumor
083eb05f-0af4-4f73-bf09-3806eb3b71bb	0.9891891891891892	0.9570200573065902	0.8561643835616438	0.991304347826087	1.0	1.0	0.9067164179104478	1.0	1.0	0.9466019417475728	1.0	0.977116704805492	0.995049504950495	1.0	0.995049504950495	0.9901477832512317	1.0	0.9305555555555556	LumA	Tumor
0940092b-46da-4975-bde7-f205fe12707b	0.9936708860759492	0.9638009049773756	0.8709677419354839	0.9716981132075472	0.9727272727272728	0.979591836734694	0.965686274509804	1.0	1.0	0.9190283400809716	1.0	0.98015873015873	1.0	1.0	1.0	0.9805825242718448	0.9949238578680204	0.9400921658986175	LumA	Tumor
096761b0-f4ca-448d-b78f-58469a508798	0.990909090909091	0.9558441558441558	0.896551724137931	0.9767441860465116	0.9766536964980544	0.9473684210526316	0.9623188405797102	0.984251968503937	0.9555555555555556	0.9714285714285714	1.0	0.9831144465290806	1.0	1.0	0.9963235294117648	0.9748427672955976	0.974074074074074	0.9452554744525548	LumB	Tumor
09cf8de3-bb0f-434d-8cb3-9f5eeb264b6b	0.989010989010989	0.9254658385093169	0.9174311926605504	1.0	0.9477611940298508	0.9918032786885246	0.9375	0.984126984126984	0.9565217391304348	0.9733333333333334	0.984126984126984	0.9801980198019802	0.9917355371900828	1.0	1.0	0.9918032786885246	0.9758064516129032	0.9230769230769232	LumA	Tumor
09f906ba-fa4b-487f-9631-fbd97d9db8f9	0.9888475836431226	0.963963963963964	0.863849765258216	0.9435483870967742	0.9906832298136646	0.99009900990099	0.968944099378882	0.99438202247191	1.0	0.9111111111111112	1.0	0.988255033557047	1.0	1.0	1.0	0.9968354430379748	1.0	0.9343283582089552	Her2	Tumor
0a133c47-fae8-4e3b-8f4d-cbf357f5e2fc	0.981651376146789	0.9723502304147466	0.8761061946902655	0.9791666666666666	1.0	0.9726027397260274	0.9041666666666668	0.993975903614458	1.0	0.9719101123595506	1.0	0.9859649122807016	1.0	1.0	1.0	0.966824644549763	0.9929577464788732	0.9602649006622516	LumB	Tumor
0a430a9a-7e63-41d6-8cd0-1dda1e1df975	1.0	0.9758064516129032	0.8571428571428571	1.0	1.0	1.0	0.8898305084745762	0.9895833333333334	1.0	0.9545454545454546	1.0	0.9885057471264368	1.0	1.0	1.0	0.972972972972973	0.9886363636363636	0.97	LumB	Tumor
0a72c39e-889a-4990-bf96-6c7b9b8c1124	1.0	0.9559748427672956	0.8876404494382022	0.9821428571428572	0.9846153846153848	0.9786096256684492	0.8791208791208791	1.0	0.9772727272727272	0.9515151515151516	1.0	0.9955357142857144	1.0	1.0	1.0	0.9717514124293786	1.0	0.9675675675675676	Her2	Tumor
0b36289c-6835-414d-9f86-4cc4a812af87	1.0	0.9384615384615383	0.8214285714285714	0.9411764705882352	0.9375	1.0	0.9047619047619048	1.0	0.9375	1.0	1.0	0.9651162790697676	1.0	0.9846153846153848	1.0	0.979591836734694	1.0	0.9454545454545454	LumB	Tumor
0b59b278-d2f6-4aa6-bf6d-b8d743ae83af	1.0	1.0	0.9361702127659576	1.0	1.0	1.0	0.9753086419753086	0.981132075471698	0.9803921568627452	0.963855421686747	1.0	0.9722222222222222	1.0	1.0	1.0	0.9857142857142858	1.0	0.9090909090909092	Basal	Tumor
0c087071-89ba-4fc8-ab47-c4f1c60fa24c	1.0	0.946153846153846	0.9069767441860463	1.0	0.9550561797752808	1.0	0.9069767441860463	1.0	1.0	0.9716981132075472	1.0	0.9823008849557522	1.0	1.0	1.0	1.0	1.0	0.967741935483871	Basal	Tumor
0cf58c62-a75d-413b-8ce3-4d90f4688b04	1.0	0.96	0.9230769230769232	0.9032258064516128	1.0	1.0	0.9649122807017544	1.0	1.0	0.9649122807017544	1.0	1.0	0.9861111111111112	1.0	1.0	0.971830985915493	0.9855072463768116	0.9726027397260274	LumA	Tumor
0d6fbefe-4e21-4762-a476-9c899d4a94b7	1.0	0.9411764705882352	0.8369565217391305	0.9818181818181818	0.9672131147540984	0.982608695652174	0.906040268456376	1.0	1.0	0.9401709401709402	1.0	1.0	1.0	1.0	0.9913793103448276	0.9612403100775194	0.9912280701754386	0.9256198347107438	LumA	Tumor
0d71189d-6801-4d6b-b306-22efcaa2564a	1.0	0.9621212121212122	0.9204545454545454	0.9864864864864864	0.9935064935064936	0.9776119402985076	0.9851851851851852	0.9782608695652174	1.0	0.925925925925926	1.0	0.9854368932038836	0.9915966386554622	1.0	1.0	0.9754098360655736	0.992248062015504	0.9448818897637796	Basal	Tumor
0dacd83e-7fab-4064-a25c-c1de66be5305	1.0	0.9757281553398058	0.8620689655172413	0.987012987012987	0.9493670886075948	0.9924812030075189	0.8934010152284264	1.0	1.0	0.9488636363636364	1.0	0.9880478087649402	1.0	1.0	0.9935064935064936	0.976878612716763	0.992248062015504	0.9166666666666666	Basal	Tumor
0db633a3-b1da-4caf-8e2c-89c0bc422869	1.0	0.971830985915493	0.9069767441860463	1.0	0.9574468085106383	1.0	0.9814814814814816	0.9743589743589745	0.9655172413793104	0.9318181818181818	1.0	1.0	1.0	1.0	1.0	0.9782608695652174	1.0	0.9743589743589745	LumA	Tumor
0e062eef-29b8-4622-afd9-0d3f0d1c37d6	0.9873417721518988	0.9635036496350364	0.953846153846154	1.0	0.972972972972973	1.0	0.9152542372881356	0.927710843373494	0.9821428571428572	0.9716981132075472	1.0	1.0	1.0	1.0	1.0	0.9736842105263158	1.0	0.968421052631579	LumB	Tumor
0ef46de9-c9e7-42f0-92bf-c17dc2ede102	1.0	0.9493670886075948	0.8846153846153846	0.9333333333333332	1.0	1.0	0.9830508474576272	0.9710144927536232	1.0	0.9402985074626866	0.9310344827586208	0.9893617021276596	1.0	0.986842105263158	0.96	1.0	1.0	0.9305555555555556		Tumor
0f168687-6f42-4d92-8f91-13efde785a0c	0.9888888888888888	0.9575757575757576	0.8356164383561644	0.9818181818181818	0.9586206896551724	0.9913793103448276	0.9507042253521126	1.0	1.0	0.953020134228188	1.0	0.972972972972973	1.0	1.0	0.9918032786885246	0.9927007299270072	0.9914529914529916	0.9069767441860463	LumA	Tumor
0f382cf1-3e52-4078-bf12-cc6ba998ed3f	1.0	0.9752650176678446	0.8878504672897196	1.0	0.979381443298969	0.9766081871345028	0.9595141700404858	0.9850746268656716	1.0	0.966183574879227	1.0	0.989769820971867	1.0	1.0	0.9942528735632185	0.975609756097561	1.0	0.9453551912568308	Basal	Tumor
0f3b932e-de72-483f-9ef6-74ae972637bd	1.0	1.0	0.9615384615384616	1.0	1.0	1.0	0.9230769230769232	1.0	1.0	0.945945945945946	1.0	0.9857142857142858	1.0	1.0	1.0	1.0	1.0	0.925925925925926	LumB	Tumor
0f669396-2dc4-4305-aa35-c6fbd82ee7df	1.0	0.9767441860465116	0.9777777777777776	1.0	0.9775280898876404	1.0	0.9651162790697676	1.0	1.0	0.927536231884058	1.0	0.9921875	1.0	1.0	1.0	0.9846153846153848	1.0	0.9895833333333334	LumB	Tumor
0f9b8032-b21a-4480-8434-d174760a7ddd	0.9818181818181818	0.9866666666666668	0.8775510204081632	0.9772727272727272	1.0	0.986842105263158	0.935897435897436	1.0	1.0	0.9591836734693876	1.0	0.9903846153846154	1.0	1.0	1.0	0.9655172413793104	1.0	0.925925925925926	LumB	Tumor
1008e8d8-a93c-4779-80b6-1272322e7c52	1.0	0.8715596330275229	0.8974358974358975	1.0	0.953846153846154	0.972972972972973	0.8888888888888888	0.9295774647887324	1.0	0.9743589743589745	1.0	0.9636363636363636	1.0	1.0	1.0	1.0	1.0	0.92	Her2	Tumor
10376443-40df-451a-91e5-6be34850558c	1.0	0.9230769230769232	0.7692307692307693	1.0	1.0	1.0	0.9215686274509804	0.9166666666666666	1.0	0.9285714285714286	1.0	0.9574468085106383	1.0	1.0	1.0	1.0	1.0	0.935483870967742	Her2	Tumor
1075d95f-6d27-42e1-a67a-73d5247c8a68	1.0	0.9622641509433962	0.8867924528301887	0.951219512195122	0.9517543859649122	0.9773755656108596	0.9496124031007752	0.9745454545454544	0.975609756097561	0.934959349593496	1.0	0.973404255319149	1.0	1.0	1.0	0.9873417721518988	0.995475113122172	0.9534883720930232	Her2	Tumor
11ed8e05-8f30-460a-b502-01ae09504315	1.0	0.935064935064935	0.9230769230769232	1.0	1.0	1.0	0.9791666666666666	1.0	1.0	0.9705882352941176	1.0	0.990990990990991	1.0	1.0	1.0	0.9855072463768116	1.0	0.9714285714285714	LumB	Tumor
