Gene	mean_raw_r_sq	best_raw_r_sq	mean_rmse	min_rmse	cor_value_R2_RMSE	cor_pvalue	cor_padj_BH
ENSG00000186564.6	-0.0240832498869286	-0.024585566824052	1.0824814580521	0.953193565217308	-0.151232420832264	0.808181436070202	0.993846926879214
ENSG00000138435.16	-0.0264472563224984	-0.086346625899258	1.03476265599549	0.953263074655293	0.513731000941973	0.375931774004595	0.950022104928959
ENSG00000281420.1	-9.44263285286073e-05	0	2.88718267493696	0.953291533834056	NA	NA	NA
ENSG00000243449.8	-0.0678611893347022	-0.194233465882179	1.03188915514041	0.953380560042069	-0.433691629825879	0.465641413417556	0.964133989263968
ENSG00000073756.13	0.0041571010897522	0.00521158106607489	1.07695733286669	0.953383041540327	-0.0548661814967322	0.930177272686622	0.998621990055649
ENSG00000154258.17	-0.000511335684702585	0	1.07136393669682	0.953568257715417	-0.0853680988359065	0.891438127215281	0.996236799731324
ENSG00000146005.4	-0.109493814535527	0.0163183872323869	1.78580603250172	0.953604278229124	0.360410761384317	0.55124856928938	0.977276716013567
ENSG00000187980.7	0.00566252048382268	0.00457252152617471	1.05356959695198	0.95361633858451	-0.167408153474874	0.787849155428081	0.993647661687667
ENSG00000018236.15	0.0544000884317316	0.0993242733463965	1.04240329697506	0.953623184467113	-0.99698428401038	0.000198711481699562	0.143452156421051
ENSG00000224652.4	-0.00577735207648109	0	1.03006866867143	0.953794352717139	NA	NA	NA
ENSG00000163492.16	-0.000326204632384597	0	2.09485540572152	0.953874796061103	NA	NA	NA
ENSG00000186453.13	0	0	2.66661795283398	0.954103753772991	NA	NA	NA
ENSG00000253846.3	0.00482060413858476	0	1.04248857548241	0.954116819493959	-0.217929519689508	0.724735814084191	0.987784437731782
ENSG00000159618.16	0	0	1.06144627578635	0.954190988912067	NA	NA	NA
ENSG00000104147.9	0	0	2.85868833678838	0.954212742069788	NA	NA	NA
ENSG00000269688.1	-0.0325793741432658	0.0299176532079818	2.57887782284947	0.954300943073581	-0.324925388665734	0.593691652755901	0.981085526741764
ENSG00000041515.16	0.00645911640461858	-0.0224511584341671	1.41732889126312	0.954310273338594	0.0161900636152417	0.979387071351871	0.999932160249558
ENSG00000108924.14	-0.00711235153068115	0	1.18100387501591	0.954496282526412	-0.519294848663481	0.369865810344456	0.950022104928959
ENSG00000157214.14	-0.00563277625473471	0.0817307810221228	1.03074538061745	0.954586453513782	-0.812695838496606	0.0945280043393953	0.843409131475174
ENSG00000128045.7	0.0289139298310832	-0.0135380682458588	1.92914317753961	0.954650990772684	0.0936342053514473	0.880955662563816	0.995491419335901
ENSG00000146215.14	-0.0332352640897142	0	1.7214059827824	0.954680205545046	0.422678117370241	0.478313633565914	0.965223467579781
ENSG00000101307.16	0	0	1.05973789837029	0.955175801376648	NA	NA	NA
ENSG00000164049.14	0.00618957339709707	-0.0262333554506722	2.41968239019854	0.955230558424455	-0.0628548151171698	0.920023490709003	0.998255160172793
ENSG00000183287.15	0.00545983537803987	0	1.13156573799318	0.955286411718993	0.282942019443847	0.644613217574467	0.986270119800649
ENSG00000123500.10	0.0147878740432119	0.0430157746449706	1.08466890410866	0.955352423464567	-0.79930954151985	0.104615914426836	0.846072722248642
ENSG00000138615.6	0	0	1.15367990258905	0.955482991847486	NA	NA	NA
ENSG00000172137.19	0.00155831707200411	0	1.03939206923653	0.955508992144183	NA	NA	NA
ENSG00000251414.1	-0.192385503032329	-0.531237897073548	2.35774271157479	0.955582311642738	0.904119881580825	0.0351220637801237	0.764925515069331
ENSG00000136011.15	-0.0100430937757878	0	1.06602106829343	0.955632886847768	NA	NA	NA
ENSG00000215199.3	-0.884406930591523	-1.63395696830692	1.82658548878205	0.95570816688727	0.832250804045214	0.0803679984664921	0.827736133395368
ENSG00000119121.22	0.000578108043731551	0.00689255732674265	2.02207821346541	0.955713473725577	0.0619365043915955	0.921190441945303	0.998255160172793
ENSG00000198626.18	0.0128663989233096	0.0411519214436236	1.04065103564382	0.956061498056282	0.00429488321821264	0.99453160165835	0.999985525026956
ENSG00000158113.13	-0.00191193012218167	0	1.0706895404709	0.956170531974891	NA	NA	NA
ENSG00000286242.1	-0.0828094380947839	-0.344573652127018	2.00150815043325	0.956251098992354	0.749381038314109	0.144815159414044	0.875058613446012
ENSG00000152672.8	0.000780237280521412	0.00160706314859538	1.08420727854414	0.956279265893013	-0.555279014791774	0.331228348311315	0.940676570001813
ENSG00000135925.9	0	0	1.38536788107822	0.956307215892556	NA	NA	NA
ENSG00000162552.15	0.00764450172871554	0.00821388555955538	1.06199605911442	0.956341529090877	-0.543108206734158	0.344178412350485	0.942885634073167
ENSG00000287250.1	0.000596136207068487	0	2.66206267960652	0.956404374078151	NA	NA	NA
ENSG00000176884.17	0.00136180203714524	0.0516567651851048	1.04841187141769	0.956623360915058	-0.961338318190617	0.00907235937022933	0.589815017732554
ENSG00000237169.1	0	0	2.50168943788394	0.956932575847446	NA	NA	NA
ENSG00000291175.1	-0.00231994647486835	0	1.0726186545318	0.956947033647531	NA	NA	NA
ENSG00000127561.16	0.0502094424492856	0.138553882837254	1.12537507100899	0.957081525292927	-0.906725317029003	0.0337138259831441	0.758503078956224
ENSG00000197993.9	0	0	1.5085236358183	0.95710113983618	NA	NA	NA
ENSG00000111796.4	-0.0174214946904856	-0.0871074734524282	1.09906031970012	0.957137073318287	NA	NA	NA
ENSG00000223940.1	0.000782738625267831	0	1.04273017046807	0.957257248541766	-0.681161222547397	0.205467671428272	0.908849161147402
ENSG00000233690.1	-0.100136268592893	-0.146200619728868	2.3175174070002	0.957554346775663	0.830464281793684	0.08163211751122	0.830704943744981
ENSG00000141469.18	-0.00709829121014793	0.00220877064928404	1.09958208699818	0.957684499095212	0.096157885221956	0.877756915208907	0.995401539610536
ENSG00000272361.2	-0.0432045444609192	-0.216022722304596	2.85016611260826	0.957770305664905	NA	NA	NA
ENSG00000228021.7	-0.0755477729778089	0.0193798873313002	2.53381173553088	0.957786944567406	0.537350597635728	0.350347407099895	0.945460552562055
ENSG00000183831.7	0	0	2.69791815212988	0.957852249843022	NA	NA	NA
ENSG00000136542.9	0.0759616400691726	0.039147400240403	1.12945322944364	0.957860570587125	-0.0675327181387816	0.914080075909003	0.997881966056752
ENSG00000183569.18	-0.0105144823233555	0	1.17540501633264	0.957892108553818	NA	NA	NA
