Gene	mean_raw_r_sq	best_raw_r_sq	mean_rmse	min_rmse	cor_value_R2_RMSE	cor_pvalue	cor_padj_BH
ENSG00000288972.1	0.000188359265249582	0	2.05148365541755	0.746663416964527	0.526615030386349	0.36192155174699	0.94798246004923
ENSG00000112297.18	-0.0443820188002311	-0.032979095146672	0.820207893732143	0.746744565311271	-0.887625202648083	0.0444506256619735	0.760231968901654
ENSG00000246366.7	-0.00157293044731945	-0.0220282699730712	1.16058527054154	0.746805039109793	0.291317638716843	0.634398133690738	0.974236343260432
ENSG00000101955.15	0	0	0.898157544371952	0.746951632084344	NA	NA	NA
ENSG00000267666.2	0.000707054571692622	0.006701411790767	0.89309901170616	0.747027415341025	-0.102448502849642	0.869787054484264	0.990786180164243
ENSG00000151090.20	-0.000812990137192537	0	0.816158539285296	0.747065126581709	0.0753375631293002	0.90416805174173	0.992953668176693
ENSG00000196155.13	-0.019926271048011	0	0.83751690668151	0.747225064720354	0.300974071835304	0.622654754023065	0.973851009335122
ENSG00000126500.4	0.00399062019043257	-0.0310633772371525	1.20915007339923	0.747275205963025	-0.099559853284874	0.87344618704825	0.990786180164243
ENSG00000060982.15	-0.016097104359544	0	0.812015576440959	0.747294998747419	-0.136009737178025	0.827362426532138	0.988237834611836
ENSG00000272079.2	-0.0149733589828709	0	0.908955324473928	0.747559671569761	-0.445040923642423	0.452660637611737	0.961990030038711
ENSG00000285128.1	-0.00135795082912424	-0.00684523298847584	1.85286474020498	0.74763909381736	0.31833244779269	0.60163999850524	0.970553125912383
ENSG00000230082.1	0	0	0.835748991926227	0.74764956875272	NA	NA	NA
ENSG00000226491.1	-0.000486918214842125	0.00216047950742249	0.853238651817496	0.747690963507967	-0.86297771167151	0.0596193009569417	0.794960879791093
ENSG00000278921.2	-0.075328272159234	0.000672238579239481	0.877467316354547	0.74770762498415	-0.491975053598244	0.399874490752274	0.953502914801633
ENSG00000185070.12	-0.0841898947216745	0	0.932041579074465	0.747780132235114	NA	NA	NA
ENSG00000006327.14	-0.0194875794870647	0.0106200253531203	0.823333214722504	0.747796966627615	-0.996628824749107	0.00023484759560637	0.156397628803151
ENSG00000273454.1	-0.00534087860485968	0	2.13946212756039	0.747866933474001	-0.284234641195222	0.643034967754986	0.974370841530371
ENSG00000275484.1	0.0412650659514274	0.109464237104228	1.29429561712303	0.747883685937627	-0.519017512070304	0.37016761123987	0.94867983724522
ENSG00000116132.12	0	0	0.816490425019083	0.747932306499164	NA	NA	NA
ENSG00000241634.1	0	0	0.867314326928453	0.747963901010543	NA	NA	NA
ENSG00000256849.1	0.00614222435321343	0	1.14429827392324	0.748133218881685	-0.642148808168108	0.242704789864038	0.938979322780388
ENSG00000179715.13	-0.0654700873698064	0.0298184352778056	0.828981585655838	0.748133823795702	-0.225372926907413	0.715494334046692	0.977816401531997
ENSG00000279110.1	-0.00242211880369956	0	1.85851842743876	0.748148320626054	-0.525653734288196	0.362962409194207	0.948194830382627
ENSG00000229591.1	0	0	1.46389336609491	0.748193813627564	NA	NA	NA
ENSG00000286118.1	-4.44089209850063e-17	0	1.71281364455691	0.748224183784916	NA	NA	NA
