Gene	mean_raw_r_sq	best_raw_r_sq	mean_rmse	min_rmse	cor_value_R2_RMSE	cor_pvalue	cor_padj_BH
ENSG00000121774.18	-0.0667905036887098	0	0.206061524306281	0.127943668478787	-0.554296836172578	0.332268794454812	0.937666207138994
ENSG00000155636.16	-0.0018309212065287	-0.0172146155774358	0.213819490859039	0.145633725040161	0.910747502520283	0.0315764332963229	0.659676415649825
ENSG00000198492.16	-0.155033625150429	0.0216249814279409	0.250659889047902	0.146283080513037	-0.730690592264894	0.160819387677589	0.84539377182717
ENSG00000120948.19	-0.192708743618051	-0.370047414415121	0.200444791567719	0.146306212740441	0.335273357526468	0.581254813314074	0.975809017997
ENSG00000171720.10	-0.0609261797042933	0	0.264707639997719	0.146374908287451	-0.0267218118371624	0.965980781977763	0.997483402122777
ENSG00000136709.12	-0.028898025357594	0.00205240609241486	0.196334210448112	0.146823853506833	-0.726041147674947	0.164875588320065	0.849680904692614
ENSG00000116560.12	-0.0361089475524373	0.0418039140032441	0.218540633182246	0.148208165739197	0.159020258796955	0.798385712927666	0.98405830223258
ENSG00000011304.22	0.0705756793582512	0.209746910449962	0.23641844658583	0.150945995332274	-0.504214186651023	0.386361965218605	0.950659127669228
ENSG00000106459.15	-0.0802901232498154	0	0.190825407033476	0.154009609444296	NA	NA	NA
ENSG00000165119.22	-0.00460105595083218	0.181204467204288	0.194613364544246	0.156755170891528	-0.475221024173332	0.41854571543443	0.957384869409539
ENSG00000147274.14	-0.0415422284465336	0	0.239882360383453	0.159975391149847	-0.154126139102237	0.804540237507318	0.98405830223258
ENSG00000104824.18	-0.000878763072563582	0.00825824875631609	0.213851439482016	0.166448227272918	-0.449013049186683	0.448136634206993	0.958163326726122
ENSG00000168066.22	-0.158668368954332	0.0431264597051321	0.246638079154136	0.168219117600141	0.375051278201822	0.533914017141183	0.972313304362702
ENSG00000111605.18	-0.0865895273085609	0	0.209088277367937	0.175799497497502	0.503177025219388	0.387502767727597	0.950986396843474
ENSG00000119979.18	0.0433632892420804	0.12342005836697	0.330240791157342	0.177168114693777	-0.705272455206193	0.183343725795652	0.863616753264662
ENSG00000139370.12	0.108879134758502	0.073859338419501	0.241711769843113	0.177653321775633	-0.101270497865015	0.871279135729716	0.989029637912555
ENSG00000119953.14	0.0402465610198933	0.0885054668800768	0.271925634708505	0.17799836903936	-0.45761754278132	0.438371421773563	0.95780984202194
ENSG00000003509.16	-0.000379896332555929	-0.020649853266195	0.278004557965608	0.178312058266728	0.448257711010413	0.448996143405854	0.958163326726122
ENSG00000077721.17	-0.0253889242453752	0.0455635427973017	0.325167778610245	0.180005968534512	-0.210434429772674	0.734057376957457	0.981288994793275
ENSG00000115806.13	-0.0533075437833152	-0.0448953644530072	0.295585755887997	0.180506729864334	-0.759230005304397	0.136582471266325	0.82626110853858
ENSG00000075413.19	0.0308238713352039	0.0660737494703991	0.26366827541533	0.182581141702179	-0.767588358643865	0.129708636733392	0.8187028720745
ENSG00000162236.13	-0.0527581210497407	0	0.271429986398979	0.182975547365938	-0.791485930653014	0.11065324151012	0.803798194969068
ENSG00000106609.16	-0.112654889559241	0.0115950073278707	0.251950003802463	0.183290608304473	-0.914522074616238	0.0296119248481327	0.649624643456526
ENSG00000120705.13	-0.00446821810265039	0.0166765437421065	0.262020385565396	0.184509282289198	-0.578893478058098	0.306464769375478	0.930277684286931
ENSG00000077549.19	-0.04268218215063	-0.033521353816127	0.277365003287548	0.184666328367604	0.302971238307555	0.620230593092743	0.977120211120547
ENSG00000084754.12	-0.0308470119838516	0	0.237710363445487	0.185111158911547	-0.259337093801579	0.673541311292261	0.977392064558424
ENSG00000135829.17	-0.0127545123933575	0	0.224167893013499	0.185916908532094	-0.782799823311688	0.117474265961946	0.809252330776281
ENSG00000156697.13	-0.0205534735981708	0	0.346416632003919	0.186441606917941	-0.125555540638869	0.840558736075093	0.987021269862284
ENSG00000092199.19	-0.0336855670441516	0	0.250833945820035	0.186600699078496	NA	NA	NA
ENSG00000166197.17	0.021070787980165	0.0187142305290863	0.322577561761248	0.187244283218708	-0.250513430989534	0.684404723549595	0.977392064558424
ENSG00000087365.16	-0.0181789419622486	0	0.271270331233104	0.187329319810116	NA	NA	NA
ENSG00000173039.20	-0.0659325342053914	0	0.28872603906376	0.1873377471504	0.0360554660085403	0.95410270335853	0.995834038086439
ENSG00000054118.15	-0.051848378349201	0	0.244434566647601	0.187652833955483	-0.528794599792751	0.359564293632021	0.946542960077409
ENSG00000055070.17	-0.147694858737649	-0.215691684391132	0.253766044600832	0.187695023733049	0.944716668145166	0.0154735744384289	0.542777998057539
ENSG00000090316.16	0.00400703327556096	-0.097267236175439	0.306585305239358	0.187735834744816	0.494977690938849	0.396549336880567	0.954581012568162
ENSG00000173692.14	-0.0310851356058245	0	0.262624888893558	0.187910299338209	NA	NA	NA
ENSG00000175203.17	-0.0249674899512514	-0.0233732032708522	0.231198265432156	0.187926911706918	0.757022190819083	0.138415594766533	0.827243593767231
ENSG00000162604.13	-0.00584777649454682	0.0207681088706431	0.308334425708988	0.188579970691775	-0.302774458911463	0.620469372437935	0.977120211120547
ENSG00000160199.15	0.0579151958168692	0.106857419775415	0.245572748214989	0.189039391935474	-0.479188809192912	0.414106114911388	0.956158889347021
ENSG00000066117.15	0.00220448868116148	0.0152167624994115	0.294616440354341	0.189437626854905	-0.0388611262916729	0.95053293396497	0.994841590886797
ENSG00000157540.22	0	0	0.274359211775528	0.189539950720281	NA	NA	NA
ENSG00000198026.8	-0.101125122278827	0	0.265592372954246	0.189568232328646	0.508436594508452	0.38172590028443	0.950659127669228
ENSG00000115207.15	0	0	0.270620312160943	0.189883633538028	NA	NA	NA
ENSG00000136527.19	-0.00981266173897941	0.0506745638722482	0.243233590927264	0.190695317482528	-0.136748549359082	0.826430530754971	0.985698311001087
ENSG00000010244.19	0.00808033590359431	0	0.208479555327711	0.191254173862281	-0.672704354016938	0.21339304163949	0.888746072127373
ENSG00000127989.14	0	0	0.340904138910359	0.191562787680021	NA	NA	NA
ENSG00000250859.1	-0.0646270923811966	-0.306698386350541	0.221555615655903	0.191600792941362	0.427032675058845	0.473294513595991	0.964095689957525
ENSG00000138107.13	0.0200372269485765	0.0229869672856297	0.278844152463953	0.192076714571551	0.189816296331681	0.759777638865014	0.98264516918329
ENSG00000095485.18	-0.0367817693694604	0	0.301294047419843	0.192629749602396	-0.303756572656298	0.619277795767687	0.977120211120547
ENSG00000099783.13	-0.0167595185620871	0	0.258638606155455	0.192840068293017	0.0883831203413308	0.887613798107826	0.990003293520761
ENSG00000185787.15	0.0468843732630334	-0.00814597999299504	0.27868514000635	0.193069943049606	-0.0925011276305613	0.882392080309953	0.989461914223246
ENSG00000157191.20	-0.00656475816421387	0	0.256955670343975	0.193140575355062	-0.716329641016733	0.173441249784504	0.857232405581664
ENSG00000119801.13	-0.0558482436838975	-0.057861975171301	0.270549070931094	0.193155838698789	-0.132664585468424	0.83158299737687	0.985904730620985
ENSG00000082898.19	-0.000648862627988489	-0.00324431313994245	0.269493146023782	0.193435292672566	NA	NA	NA
ENSG00000141867.19	0.091247116212259	0.275842639475828	0.320657634456147	0.193800428166675	-0.954754488718083	0.0114743338945334	0.503092982405618
ENSG00000239306.5	-0.0335697597247463	-0.117761228738756	0.243495076319858	0.193811237000317	0.86371032466804	0.059148599619007	0.721450883790174
ENSG00000188529.15	0.0128313633568671	0.063049942180113	0.228011197005844	0.193913257383197	-0.633454845582938	0.251230445795561	0.913136498810188
ENSG00000065883.18	0.0165260314204681	0.0548246913915649	0.248626827643407	0.194221912492656	-0.557755139794586	0.328608972294628	0.937459130460529
ENSG00000138050.15	-0.0055956997273642	0.0260610497167333	0.306398875531699	0.194291778763681	-0.601347398912948	0.283385398446993	0.922668211496448
ENSG00000075415.15	-0.124663314311984	0	0.31670869124305	0.194726822405084	-0.613178826731005	0.271417021602478	0.919287511769483
ENSG00000182944.18	-0.0304684572505597	0.0161159242249128	0.253472557457258	0.194878888383966	-0.34104711269366	0.574336532245307	0.975809017997
ENSG00000080802.21	-0.010958306643754	0	0.270209537655789	0.194967139356893	NA	NA	NA
ENSG00000158435.8	-0.0624837297861313	0	0.31285058317345	0.195352436306418	-0.612695242174383	0.271903520709732	0.919340298697181
ENSG00000083896.13	-0.0110652350540261	0.0376536900220892	0.254039152270457	0.195541920076082	-0.0244359870135648	0.968890231636244	0.997933734734227
ENSG00000125944.21	-0.0325654685698381	-0.105606480860064	0.213427915375827	0.19579194378009	0.325136331068272	0.59343765553732	0.976876810632448
ENSG00000177963.15	-0.0409300243017336	0	0.353899513580633	0.195894328238473	NA	NA	NA
ENSG00000037637.11	-0.00454316202511254	-0.0227158101255627	0.234105541410632	0.195985203006049	NA	NA	NA
ENSG00000100813.15	-0.0175459163215484	-0.0231477327164757	0.269664072014851	0.196170863588872	-0.326418377591254	0.591894353844455	0.976588764076036
ENSG00000130749.10	-0.0128756536072426	0.0354365821813984	0.249996719388487	0.196860971847207	-0.455124238254429	0.441196123604569	0.957981189730634
ENSG00000133226.19	-0.0173358275167187	0.0224194931661781	0.278007001351762	0.196900887183703	-0.809123070477799	0.0971899319584821	0.782522060171221
ENSG00000172500.13	-0.00691851554776131	0	0.30109210087971	0.197539646748526	NA	NA	NA
ENSG00000152684.11	-0.0111771198145187	0.0616515474016867	0.270386076592538	0.197594407491844	-0.146532727176582	0.814098575633887	0.985212169379578
ENSG00000162222.14	-0.00836772265115715	0	0.290155142880563	0.197844596977221	0.108251411313966	0.862439687905256	0.988328820388382
ENSG00000104064.18	-0.0251996004522421	-0.12599800226121	0.259548462471353	0.197981801236687	NA	NA	NA
ENSG00000144021.3	-0.070825721081387	-0.0014568371835888	0.259704650928239	0.198056716401855	-0.069308901727801	0.911823868751998	0.991862467669503
ENSG00000067560.14	-0.0181908340870645	0	0.296395436783236	0.198068772501872	-0.280631786062204	0.647435499761492	0.977120211120547
ENSG00000170584.11	-0.00456322253626915	0	0.276474553967439	0.198529684776087	0.104057137838567	0.867749824242909	0.988886408633101
ENSG00000091542.9	-0.0249228451019356	-0.0192169931280941	0.237693928355478	0.198701153219956	0.330478593224512	0.587011532117946	0.976279957752192
ENSG00000117751.18	-0.0959516166443806	0	0.240229370277882	0.198801093585285	-0.84279529541722	0.0730325705346438	0.745878937960298
ENSG00000183020.15	-0.00536201234690081	0	0.303362925295019	0.198812007157914	0.037787314678516	0.951899148890726	0.994841590886797
ENSG00000113068.10	-0.0623639588058607	-0.0152537101110903	0.31387821398997	0.199860324442784	0.171598098666943	0.78259155207787	0.983328439652809
ENSG00000118518.17	0.0481897491578674	0.216434560992019	0.307045497380202	0.199915539591093	-0.713641549337416	0.175834109791914	0.858374825622978
ENSG00000185085.2	-0.0676313187607307	0	0.325296718383682	0.199974015336408	NA	NA	NA
ENSG00000124160.12	-0.00842498980675659	-0.0923096052260202	0.274228021891342	0.200199431451685	0.542988618299319	0.344306269250754	0.942142479289537
ENSG00000065135.12	-0.0208264412488641	-0.0246039941416138	0.274030722203447	0.200208009331925	0.0716271667327111	0.90887950056893	0.991862467669503
ENSG00000143612.21	-0.0270438492828676	0	0.320096691202773	0.200253974326943	-0.647300115804182	0.237691123529581	0.90199761976462
ENSG00000025800.14	0	0	0.300413141395447	0.200259131011552	NA	NA	NA
ENSG00000100335.15	0.00725766327724711	0.010261721653116	0.30171598118461	0.200455567757028	0.162337124577169	0.794217422827856	0.983923445676439
ENSG00000166478.10	0.0283222124832322	0.0873178024170201	0.220331470338851	0.200503626979507	-0.297965776943723	0.626309244513885	0.977120211120547
ENSG00000138942.17	-0.0592198478839505	0	0.321924031340597	0.201059966700064	-0.420565682303692	0.480752518664026	0.965795980693405
ENSG00000106682.16	-0.0131855258155545	-0.0155889894922887	0.238250986760794	0.201527608287511	0.144594600210955	0.816539991379472	0.985212169379578
ENSG00000168385.18	0	0	0.295916084920512	0.201533085208177	NA	NA	NA
ENSG00000160194.18	-0.0337948901324345	0.0294328134767124	0.331775759864814	0.201586766083497	-0.8009199852001	0.103385940929095	0.793454573899639
ENSG00000150991.16	-0.0183464537187648	-0.000895020259254364	0.267496987561203	0.201665525160987	-0.96499459940985	0.00782064937010414	0.454009276590782
ENSG00000155229.21	-0.0731722337906318	-0.593553884751357	0.258641309131153	0.202104872652841	0.534256988192957	0.353673190216304	0.945388990172796
ENSG00000211460.12	-0.0154019483551892	-0.0450211135783629	0.26393590977047	0.202147708350977	0.334079860822031	0.582686789286494	0.975809017997
ENSG00000090686.16	0.00423412221199941	0.0157431895176735	0.272431177250858	0.202320338400815	-0.591999685680253	0.292936382215654	0.928720771050928
ENSG00000131732.12	-0.0032159857700111	0.17570184420952	0.289899800238534	0.20254764844695	-0.308701353664122	0.613284380365376	0.977120211120547
ENSG00000144048.11	-0.0141736064366731	-0.0576451514109018	0.260530694748199	0.202581727933077	0.551322411840013	0.335424656738733	0.938599413032252
ENSG00000022277.13	-0.0163121052470673	-0.000229975265961357	0.284122018125881	0.202587760908924	0.19118541859931	0.758066341944381	0.98264516918329
ENSG00000163877.11	-0.0462141713388908	0	0.251940994250214	0.202975387782895	-0.369894712936027	0.540007114291957	0.972313304362702
ENSG00000180304.14	-0.0363741110773071	-0.0741521344147329	0.298706216111551	0.202985743023852	0.449367907263308	0.447732962542979	0.958163326726122
ENSG00000041802.11	-0.00187914208880282	0	0.31125315652139	0.202990398492319	NA	NA	NA
ENSG00000103275.21	-0.0421172376404502	0	0.343335813243386	0.203045758799891	-0.155873843306128	0.802341884971678	0.98405830223258
ENSG00000124228.15	0.000236670695465602	0	0.312881482467196	0.203145777369435	NA	NA	NA
ENSG00000085832.18	0.00738804699215092	0.0150525292365067	0.281352971120745	0.203201797516361	0.166514053278688	0.788971579892081	0.983921116916767
ENSG00000079277.22	-0.00381485482060109	0.149940322857046	0.305326263609982	0.203507758327944	-0.787008565276233	0.114153917454081	0.805119672161039
ENSG00000173145.11	-0.00300414804994045	0	0.319173584564579	0.203780438914453	-0.486155120378752	0.406337974953333	0.955514203354209
ENSG00000159592.11	-0.115881446237975	0	0.264003767806808	0.203789823540734	-0.367633966425164	0.542682719100121	0.972313304362702
ENSG00000139624.14	-0.00412301364235672	0	0.25785423142744	0.203806368458401	NA	NA	NA
ENSG00000119689.15	0.0230355822064361	0.065996017460459	0.267992009231707	0.204063428460907	0.385705373132892	0.521368567275529	0.971432360896312
